code_insee,nom,parti,nb_voix,percent_inscrits,percents_exprimes
95002,"Mme Sandrine ESCHBACH",LPS,397,53.57,79.87
95002,"M. Grégory MACE",LPS,391,52.76,78.67
95002,"Mme Cécile VERDIER",LPS,391,52.76,78.67
95002,"Mme Gaëlle BARTONI",LPS,391,52.76,78.67
95002,"Mme Dominique CHERPIN",LPS,390,52.63,78.47
95002,"Mme Céline TRANCOSO",LPS,390,52.63,78.47
95002,"Mme Nathalie TCHATCHA",LPS,388,52.36,78.06
95002,"M. Eric SERAIN",LPS,388,52.36,78.06
95002,"Mme Sylvie RONGIER",LPS,386,52.09,77.66
95002,"M. Pascal DUMONT",LPS,386,52.09,77.66
95002,"M. Karim BENKAROUN",LPS,385,51.95,77.46
95002,"M. Philippe DELAMARRE",LPS,382,51.55,76.86
95002,"M. Raymond VAUVILLIERS",LPS,373,50.33,75.05
95002,"M. Patrick PELLETIER",LPS,372,50.20,74.84
95002,"M. Gérard FRAISSE",LPS,368,49.66,74.04
95002,"M. Gerard TARALL",LPS,83,11.20,16.70
95002,"M. Jérémy THEBAULT",LPS,73,9.85,14.68
95002,"M. Gérard ANDRE",LPS,70,9.44,14.08
95002,"Mme Béatrice LEGEAI",LPS,70,9.44,14.08
95002,"M. Yann CHAMPION",LPS,70,9.44,14.08
95002,"Mme Chantal BAUDOIN",LPS,69,9.31,13.88
95002,"M. Daniel DE AZEVEDO",LPS,69,9.31,13.88
95002,"Mme Claude LAMBERT",LPS,68,9.17,13.68
95002,"Mme Renée BOBIN",LPS,68,9.17,13.68
95002,"M. Alain DURAND",LPS,67,9.04,13.48
95008,"M. Fabrice SERVIN",LPS,166,30.18,57.04
95008,"M. Guy BRASSELET",LPS,164,29.81,56.35
95008,"Mme Laure COUESNON",LPS,115,20.90,39.51
95008,"M. Roger THIBAULT",LPS,107,19.45,36.76
95008,"Mme Monique BELLEC",LPS,6,1.09,2.06
95008,"Mme Nathalie AVENEL",LPS,4,0.72,1.37
95008,"M. Patrick BOUARD",LPS,3,0.54,1.03
95008,"Mme Jennifer CHARLES",LPS,2,0.36,0.68
95008,"M. Gérard CHÉREAU",LPS,1,0.18,0.34
95008,"Mme Sylvie LE BOHEC",LPS,1,0.18,0.34
95008,"M. Frédéric TUAL",LPS,1,0.18,0.34
95008,"M. Jean-Francois MOESAN",LPS,1,0.18,0.34
95008,"Mme Aimée VAILLANT",LPS,1,0.18,0.34
95008,"M. Alain EMERY",LPS,1,0.18,0.34
95008,"M. Patrick PONTHIER",LPS,1,0.18,0.34
95008,"M. Nicolas FOUASSIER",LPS,1,0.18,0.34
95008,"Mme Mylène GEFFROY",LPS,1,0.18,0.34
95011,"M. Brice GRELLIER",LPS,153,50.66,86.44
95011,"Mme Marie-Thérèse HERBINIER",LPS,152,50.33,85.87
95011,"M. Jean SUZÉ",LPS,150,49.66,84.74
95011,"M. Stéphane FRANCON",LPS,147,48.67,83.05
95011,"Mme Céline ASBROUCQ",LPS,146,48.34,82.48
95011,"M. Guy FOURNIER",LPS,146,48.34,82.48
95011,"M. Philippe BOUILLETTE",LPS,145,48.01,81.92
95011,"M. Jean-Joël GIL",LPS,145,48.01,81.92
95011,"Mme Sylvie LEFRANCOIS",LPS,145,48.01,81.92
95011,"M. Jean-Jacques SCHREIBER",LPS,142,47.01,80.22
95011,"Mme Martine SOREL",LPS,138,45.69,77.96
95012,"M. Thierry DELAPORTE",LPS,88,56.77,88.88
95012,"Mme Christine POURRE",LPS,86,55.48,86.86
95012,"M. Sébastien LEBARQUE",LPS,86,55.48,86.86
95012,"Mme Frederique CAMBOURIEUX",LPS,85,54.83,85.85
95012,"Mme Marie-Thérèse LERET",LPS,84,54.19,84.84
95012,"Mme Michelle PYCK",LPS,84,54.19,84.84
95012,"M. Alain ZAPPELINI",LPS,83,53.54,83.83
95012,"Mme Marie VIEILLARD",LPS,83,53.54,83.83
95012,"M. Laurent MARQUOT",LPS,80,51.61,80.80
95012,"M. Lemy DILUKEBA",LPS,80,51.61,80.80
95012,"M. Pascal FRANCOIS",LPS,79,50.96,79.79
95014,"M. Daniel FARGEOT",LUMP,712,45.26,71.20
95014,"Mme Cecile JUDE",LDIV,288,18.30,28.80
95018,"M. Philippe DOUCET",LUG,14689,27.78,49.68
95018,"M. Georges MOTHRON",LUMP,14876,28.14,50.31
95019,"M. Sylvain LASSONDE",LDVG,1113,14.19,27.93
95019,"M. Michel AUMAS",LUD,2871,36.61,72.06
95023,"M. Vincent MAUVIEL",LPS,181,36.12,56.03
95023,"M. Richard EUGENE",LPS,177,35.32,54.79
95023,"Mme Nathalie POTEAU",LPS,173,34.53,53.56
95023,"M. Philippe JAVAUX",LPS,144,28.74,44.58
95023,"M. Steven DE CARVALHO",LPS,140,27.94,43.34
95023,"Mme Gisèle GAINCHE",LPS,137,27.34,42.41
95023,"M. Jean-Pierre MANTEAUX",LPS,2,0.39,0.61
95023,"M. Thierry BAZOT",LPS,0,0.00,0.00
95023,"M. Sébastien POTHIN",LPS,0,0.00,0.00
95023,"Mme Liliane BEAUFORT",LPS,0,0.00,0.00
95023,"Mme Colette ROBIN",LPS,0,0.00,0.00
95023,"Mme Joelle BECK",LPS,0,0.00,0.00
95023,"M. Pierre GASTON",LPS,0,0.00,0.00
95023,"M. Jean-Pierre MOREL",LPS,0,0.00,0.00
95023,"Mme Nathalie ROUGEAUX",LPS,0,0.00,0.00
95023,"M. Gérard BOURRIER",LPS,0,0.00,0.00
95023,"Mme Valérie GRENIER",LPS,0,0.00,0.00
95023,"M. Jean-Pierre PAROUTY",LPS,0,0.00,0.00
95023,"Mme Colette TERNON",LPS,0,0.00,0.00
95024,"M. Pierre-Antoine BEERNAERT",LPS,125,62.18,95.41
95024,"M. Emmanuel FLEURIER",LPS,123,61.19,93.89
95024,"M. Jean BEERNAERT",LPS,121,60.19,92.36
95024,"M. Philippe BERNARD",LPS,120,59.70,91.60
95024,"Mme Sylviane TETU",LPS,120,59.70,91.60
95024,"M. Olivier BOSSU",LPS,119,59.20,90.83
95024,"M. Eric POULLAIN",LPS,116,57.71,88.54
95024,"Mme Joëlle PEYROT",LPS,115,57.21,87.78
95024,"M. Don-Pierre VENDASSI",LPS,111,55.22,84.73
95024,"Mme Nadège GROSS-PILLARD",LPS,108,53.73,82.44
95024,"Mme Monique LAMI",LPS,107,53.23,81.67
95026,"Mme Annick DESBOURGET",LDIV,479,23.33,37.80
95026,"M. Claude KRIEGUER",LDVD,788,38.38,62.19
95028,"Mme Odette LOZAIC",LDIV,329,26.59,41.91
95028,"M. Philippe VALLET",LDIV,183,14.79,23.31
95028,"M. Yves CITERNE",LDIV,273,22.06,34.77
95039,"M. Jean-Pierre BEQUET",LUG,1685,31.27,46.36
95039,"Mme Isabelle MEZIERES",LDVD,1949,36.17,53.63
95040,"M. Patrick VACHER",LPS,283,46.46,61.79
95040,"M. Daniel BAILLEUX",LPS,273,44.82,59.60
95040,"Mme Patricia FURLAN",LPS,273,44.82,59.60
95040,"M. Nicolas GOUZI",LPS,260,42.69,56.76
95040,"M. Edouard HIBON",LPS,256,42.03,55.89
95040,"Mme Sandrine POULAIN-DUVAL",LPS,256,42.03,55.89
95040,"M. Christian LE HETET",LPS,255,41.87,55.67
95040,"M. Christian MARCHAND TARDIF",LPS,253,41.54,55.24
95040,"Mme Chrystelle NOBLIA",LPS,252,41.37,55.02
95040,"M. Gerard DEMARET",LPS,247,40.55,53.93
95040,"M. David LESNÉ",LPS,247,40.55,53.93
95040,"Mme Marie-Thérèse GLÜCK-DEPREZ",LPS,244,40.06,53.27
95040,"Mme Veronique ANTOLOTTI",LPS,243,39.90,53.05
95040,"Mme Véronique LEGEAY",LPS,239,39.24,52.18
95040,"M. Frédéric MAIRE",LPS,237,38.91,51.74
95040,"M. Alain DUMIOT",LPS,222,36.45,48.47
95040,"Mme Christine BESSODES",LPS,220,36.12,48.03
95040,"Mme Marie-Laure TARLIER",LPS,215,35.30,46.94
95040,"M. François FOUQUES",LPS,206,33.82,44.97
95040,"Mme Véronique THEAULT",LPS,201,33.00,43.88
95040,"M. Joris LERDU",LPS,198,32.51,43.23
95040,"Mme Janique MARTINEZ",LPS,196,32.18,42.79
95040,"M. Michel PEROU",LPS,196,32.18,42.79
95040,"Mme Laurence HANIAS",LPS,193,31.69,42.13
95040,"M. Dominique VIEL",LPS,193,31.69,42.13
95040,"M. Christian LOPEZ",LPS,193,31.69,42.13
95040,"M. Jean-Paul CARPRIEAUX",LPS,189,31.03,41.26
95040,"M. Etienne VAUCHEL",LPS,186,30.54,40.61
95040,"Mme Veronique MATHON",LPS,182,29.88,39.73
95040,"M. Daniel CHARLES",LPS,179,29.39,39.08
95042,"M. Vincent BRYCHE",LSOC,240,15.92,24.64
95042,"Mme Christiane AKNOUCHE",LUMP,734,48.70,75.35
95046,"M. Denis BOUILLETTE",LPS,60,64.51,88.23
95046,"Mme Isabelle HENRI",LPS,60,64.51,88.23
95046,"M. Daniel CAEKEBEKE",LPS,60,64.51,88.23
95046,"Mme Murielle JULMANN",LPS,57,61.29,83.82
95046,"M. Loic DUCHESNE",LPS,56,60.21,82.35
95046,"M. Hermann RICHARD",LPS,54,58.06,79.41
95046,"M. Bertrand FOUCAULT",LPS,53,56.98,77.94
95046,"M. Bruno DELLA BELLA",LPS,49,52.68,72.05
95046,"M. Gérard LEHARIVELLE",LPS,49,52.68,72.05
95046,"M. Alexandre FALDUTI",LPS,47,50.53,69.11
95046,"M. Olivier HUE",LPS,42,45.16,61.76
95051,"M. Patrick PLANCHE",LDIV,790,11.84,20.45
95051,"Mme Françoise NORDMANN",LUMP,1522,22.82,39.40
95051,"Mme Francine OCCIS",LDIV,1550,23.24,40.13
95052,"M. Didier PRIVAT",LDIV,1311,25.46,40.80
95052,"Mme Nathalie GROUX",LDVD,1497,29.07,46.59
95052,"M. Calvin JOB",LUG,405,7.86,12.60
95054,"M. Raphael LOTHAIRE",LPS,112,68.71,91.80
95054,"M. Olivier COUVREUR",LPS,104,63.80,85.24
95054,"M. Olivier MAUGER",LPS,104,63.80,85.24
95054,"M. Guillaume FEUTRIE",LPS,101,61.96,82.78
95054,"M. André TREHEUX",LPS,91,55.82,74.59
95054,"Mme Karine BILLARD",LPS,91,55.82,74.59
95054,"M. Eliane DEPOORTER",LPS,84,51.53,68.85
95054,"M. Philippe LE NEINDRE",LPS,80,49.07,65.57
95054,"Mme Elizabeth DUFOUR",LPS,78,47.85,63.93
95054,"Mme Patricia BAZOT",LPS,75,46.01,61.47
95054,"M. Didier GABRIEL",LPS,67,41.10,54.91
95055,"Mme Sylvie REGUIS",LPS,145,36.52,83.81
95055,"M. Luc VIGNAUD",LPS,144,36.27,83.23
95055,"Mme Veronique JOUBEAUX-VERNIER",LPS,144,36.27,83.23
95055,"M. Alain BUFFET",LPS,143,36.02,82.65
