code_insee,nom,parti,nb_voix,percent_inscrits,percents_exprimes
62001,"M. Dominique ROBILLART",LDVD,740,49.03,100.00
62002,"M. Jean-François LALY",LPS,138,75.40,92.61
62002,"M. Jean-Louis LECOCQ",LPS,127,69.39,85.23
62002,"M. Dominique DEBEUGNY",LPS,121,66.12,81.20
62002,"M. Eric CHIVORET",LPS,121,66.12,81.20
62002,"M. Guy LAMOTTE",LPS,119,65.02,79.86
62002,"Mme Maryse DINGREVILLE",LPS,110,60.10,73.82
62002,"Mme Sylvie DUBOIS",LPS,107,58.46,71.81
62002,"Mme Annick LARDIER",LPS,104,56.83,69.79
62002,"Mme Peggy AMBEZA",LPS,93,50.81,62.41
62002,"Mme Valérie MICHAUX",LPS,93,50.81,62.41
62002,"M. Fabien HANQUIEZ",LPS,93,50.81,62.41
62002,"Mme Caroline BEDU",LPS,79,43.16,53.02
62002,"M. Cédric CARTIER",LPS,69,37.70,46.30
62002,"Mme Isabelle CAZIN",LPS,50,27.32,33.55
62003,"M. Philippe LA GRANGE",LPS,334,65.49,98.52
62003,"Mme Patricia LAUDE",LPS,332,65.09,97.93
62003,"M. Jean-Marc LEROY",LPS,331,64.90,97.64
62003,"M. Jean-Michel ROUTIER",LPS,331,64.90,97.64
62003,"M. Vincent LHOMME",LPS,331,64.90,97.64
62003,"Mme Catherine DUROT",LPS,329,64.50,97.05
62003,"M. Serge DRUBBELS",LPS,329,64.50,97.05
62003,"M. Nicolas LEBRUN-BABLED",LPS,327,64.11,96.46
62003,"M. Christian DURIEZ",LPS,326,63.92,96.16
62003,"M. David GALET",LPS,326,63.92,96.16
62003,"Mme Sabrina DECOBERT",LPS,322,63.13,94.98
62003,"M. Francis PAWLICKI",LPS,320,62.74,94.39
62003,"M. Frédéric DHAYNAUT",LPS,316,61.96,93.21
62003,"M. Laurent BURKAT",LPS,315,61.76,92.92
62003,"Mme Christine CORROYEZ",LPS,310,60.78,91.44
62004,"M. Pascal LACHAMBRE",LUG,1992,33.60,51.98
62004,"M. Jean-Paul LEBLANC",LDVG,1840,31.03,48.01
62005,"M. Bernard DE REU",LDVD,309,44.01,100.00
62006,"M. Xavier DUQUESNE",LPS,110,41.82,48.67
62006,"M. Didier LABOURÉ",LPS,103,39.16,45.57
62006,"M. Marc POPCZYK",LPS,102,38.78,45.13
62006,"M. Patrice DARTUS",LPS,96,36.50,42.47
62006,"M. François VENVILLE",LPS,92,34.98,40.70
62006,"M. Philippe LESAGE",LPS,91,34.60,40.26
62006,"M. Dominique BAILLOEUIL",LPS,90,34.22,39.82
62006,"M. Alain POLLART",LPS,90,34.22,39.82
62006,"Mme Céline CACHEUX",LPS,85,32.31,37.61
62006,"M. Christophe DESSENNE",LPS,84,31.93,37.16
62006,"Mme Odile BERTOUX",LPS,84,31.93,37.16
62006,"M. Sylvain MARQUIS",LPS,78,29.65,34.51
62006,"M. Hervé PRONIER",LPS,78,29.65,34.51
62006,"M. Fredy DARTUS",LPS,76,28.89,33.62
62006,"Mme Aurélie LESAGE",LPS,74,28.13,32.74
62006,"Mme Marie-Thérèse BERTOUX",LPS,71,26.99,31.41
62006,"M. Laurent GOUBET",LPS,70,26.61,30.97
62006,"Mme Gwendoline VASSEUR",LPS,70,26.61,30.97
62006,"M. Joël LEPECUCHELLE",LPS,65,24.71,28.76
62006,"Mme Monique FLAMENT",LPS,65,24.71,28.76
62006,"M. Dominique LANCIAL",LPS,65,24.71,28.76
62006,"M. Gérald BERTOUX",LPS,64,24.33,28.31
62006,"M. Jean-Pierre DEBAENE",LPS,62,23.57,27.43
62006,"M. Antony BOUTEMY",LPS,62,23.57,27.43
62006,"M. Patrick BRIAUX",LPS,56,21.29,24.77
62006,"M. Christophe LESCUREUX",LPS,52,19.77,23.00
62006,"M. Hugues LAVOISIER",LPS,51,19.39,22.56
62006,"Mme Marjolaine DARTUS",LPS,49,18.63,21.68
62006,"M. Daniel LAVOISIER",LPS,48,18.25,21.23
62006,"M. Henri BRIDOUX",LPS,43,16.34,19.02
62006,"Mme Sophie GOUVERNEUR",LPS,40,15.20,17.69
62006,"M. Marceau PRONIER",LPS,0,0.00,0.00
