code_insee,nom,parti,nb_voix,percent_inscrits,percents_exprimes
76001,"M. Didier TERRIER",LDVD,585,59.39,100.00
76002,"M. Maxime LETHUILLIER",LPS,242,60.19,77.07
76002,"M. Denis LISSE",LPS,239,59.45,76.11
76002,"M. Sylvain TRUPTIL",LPS,239,59.45,76.11
76002,"Mme Marie-Odile GUERIN",LPS,238,59.20,75.79
76002,"M. Christian MARELLE",LPS,237,58.95,75.47
76002,"Mme Sophie BRUBAN",LPS,236,58.70,75.15
76002,"M. Regis HAUCHARD",LPS,236,58.70,75.15
76002,"M. Sylvain BUNEL",LPS,235,58.45,74.84
76002,"M. Sébastien DELEAU",LPS,235,58.45,74.84
76002,"Mme Corinne IGUAL",LPS,234,58.20,74.52
76002,"M. Michel LEMERCIER",LPS,234,58.20,74.52
76002,"M. Antoine CRAQUELIN",LPS,232,57.71,73.88
76002,"Mme Céline LECLERC",LPS,229,56.96,72.92
76002,"M. Christian DEHAINAULT",LPS,217,53.98,69.10
76002,"M. Gilbert FRESNEAU",LPS,209,51.99,66.56
76002,"M. Nicolas LEMARCHAND",LPS,87,21.64,27.70
76002,"M. Patrick LECLERC",LPS,83,20.64,26.43
76002,"M. Guillaume GUERY",LPS,82,20.39,26.11
76002,"M. Philippe HERANVAL",LPS,81,20.14,25.79
76002,"M. Christian LEBRET",LPS,80,19.90,25.47
76002,"Mme Chantal MAUGER",LPS,79,19.65,25.15
76002,"M. Xavier MOREAU",LPS,78,19.40,24.84
76002,"M. Guillaume TANNAY",LPS,77,19.15,24.52
76002,"M. Mickael LANGRUME",LPS,76,18.90,24.20
76004,"Mme Ginette LEGOUEZ-DELANNOY",LPS,156,39.00,56.11
76004,"M. Dominique SANCIER",LPS,154,38.50,55.39
76004,"Mme Monique FORESTIER",LPS,150,37.50,53.95
76004,"Mme Isabelle RIDEL",LPS,146,36.50,52.51
76004,"M. Alain BODOT",LPS,140,35.00,50.35
76004,"M. Francois DEBONNE",LPS,138,34.50,49.64
76004,"M. Jean-Luc LAGENTE",LPS,133,33.25,47.84
76004,"Mme Marie-Laure GRUCHY",LPS,112,28.00,40.28
76004,"Mme Lydie DELATRE",LPS,104,26.00,37.41
76004,"Mme Gilberte DOLBEC",LPS,97,24.25,34.89
76004,"M. Hervé LAMOUR",LPS,0,0.00,0.00
76004,"M. Alain LEVASSEUR",LPS,0,0.00,0.00
76004,"Mme Laura BONNET",LPS,0,0.00,0.00
76004,"M. Didier LAURENCE",LPS,0,0.00,0.00
76004,"M. Michel MAZIRE",LPS,0,0.00,0.00
76004,"M. Didier BRETOT",LPS,0,0.00,0.00
76004,"Mme Yvonne LEBOURG",LPS,0,0.00,0.00
76004,"M. Benoît RAULIN",LPS,0,0.00,0.00
76004,"Mme Dorothie CARON",LPS,0,0.00,0.00
76004,"M. Michel LECLERC",LPS,0,0.00,0.00
76004,"M. Claude RAULIN",LPS,0,0.00,0.00
76005,"M. Luc VON LENNEP",LSOC,723,32.81,100.00
76006,"M. Christophe BAUDIN",LPS,77,61.60,93.90
76006,"Mme Catherine BENOITS",LPS,77,61.60,93.90
76006,"M. Christian DERMONT",LPS,77,61.60,93.90
76006,"M. Laurent THAFOURNEL",LPS,77,61.60,93.90
76006,"M. Anthony CARLES",LPS,76,60.80,92.68
76006,"Mme Natacha BEAUFILS",LPS,76,60.80,92.68
76006,"M. Jean-Marie STRAVAUX",LPS,74,59.20,90.24
76006,"M. Thierry BEAUDOU",LPS,73,58.40,89.02
76006,"Mme Céline CANTREL",LPS,73,58.40,89.02
76006,"M. Matthieu CLAEYS",LPS,70,56.00,85.36
76006,"M. Alain LEBOUC",LPS,61,48.80,74.39
76007,"Mme Claude THOMAS",LPS,325,60.86,97.89
76007,"M. Jean-Marie LANGLOIS",LPS,318,59.55,95.78
76007,"M. Yves FOUCAULT",LPS,315,58.98,94.87
76007,"Mme Karine FOLLIGNE",LPS,315,58.98,94.87
76007,"M. Alexandre DAUMY",LPS,315,58.98,94.87
76007,"Mme Céline ANQUETIL",LPS,312,58.42,93.97
76007,"M. Guillaume CARPENTIER",LPS,312,58.42,93.97
76007,"M. Régis LE GALL",LPS,310,58.05,93.37
76007,"M. David QUINTINO",LPS,309,57.86,93.07
76007,"M. Eric LEPAGE",LPS,305,57.11,91.86
76007,"Mme Carole LARCHEVEQUE",LPS,305,57.11,91.86
76007,"Mme Christine GRIPON",LPS,302,56.55,90.96
76007,"Mme Odile TORCHY",LPS,294,55.05,88.55
76007,"M. Christophe JOBARD",LPS,287,53.74,86.44
76007,"M. Claude CHALEPE",LPS,274,51.31,82.53
76008,"M. Franck MANGARD",LPS,306,55.73,67.84
76008,"M. Christophe LOUCHEL",LPS,302,55.00,66.96
76008,"M. Christophe BLOQUEL",LPS,296,53.91,65.63
76008,"M. Jean-Marie CREVECOEUR",LPS,293,53.36,64.96
76008,"M. Jean-Charles GUELLEC",LPS,290,52.82,64.30
76008,"Mme Josiane VASSEUR",LPS,290,52.82,64.30
76008,"Mme Muriel LUCAS",LPS,288,52.45,63.85
76008,"M. Pierre MOUTON",LPS,288,52.45,63.85
76008,"M. André LEROUX",LPS,288,52.45,63.85
76008,"M. Mickaël DIESNIS",LPS,286,52.09,63.41
76008,"Mme Sylvie TESSON",LPS,286,52.09,63.41
76008,"M. Yann LEGROUT",LPS,285,51.91,63.19
76008,"M. Pascal DESAVOYE",LPS,284,51.73,62.97
76008,"Mme Severine BUQUET",LPS,282,51.36,62.52
76008,"Mme Nora HAMIDANE",LPS,282,51.36,62.52
76008,"Mme Martine SALIO",LPS,171,31.14,37.91
76008,"Mme Laurette BOUTIGNY",LPS,171,31.14,37.91
76008,"M. Bernard BON",LPS,169,30.78,37.47
76008,"Mme Florence PERCAK",LPS,155,28.23,34.36
76008,"M. Jean Marc LECHAUVE",LPS,155,28.23,34.36
76008,"M. Jean-Pierre BOUSQUET",LPS,155,28.23,34.36
76008,"Mme Rosemonde MANGIN",LPS,154,28.05,34.14
76008,"M. Michel BAZILE",LPS,151,27.50,33.48
76008,"M. Paul FROGNIER",LPS,151,27.50,33.48
76008,"M. Georges MONTAROU",LPS,151,27.50,33.48
76008,"Mme Myriam LAPENA",LPS,151,27.50,33.48
76008,"M. Wilfrid STUKI",LPS,151,27.50,33.48
