code_insee,nom,parti,nb_voix,percent_inscrits,percents_exprimes
15001,"M. Eric VIALA",INDIVIDU,262,33.16,91.60
15001,"M. Philippe ROSSEEL",INDIVIDU,258,32.65,90.20
15001,"M. Roland VEDRINES",INDIVIDU,247,31.26,86.36
15001,"M. David FOURNIER",INDIVIDU,237,30.00,82.86
15001,"Mme Chrystèle VAISSIERE",INDIVIDU,4,0.50,1.39
15001,"M. Ludovic LEVAIS",INDIVIDU,4,0.50,1.39
15001,"M. Vincent BERTRAND",INDIVIDU,2,0.25,0.69
15001,"Mme Véronique CHANSON",INDIVIDU,2,0.25,0.69
15001,"Mme Christine ARMANDET",INDIVIDU,1,0.12,0.34
15001,"M. Philippe SERANTONI",INDIVIDU,1,0.12,0.34
15002,"M. Sébastien CUSSAC",INDIVIDU,125,63.13,77.16
15002,"M. Jean-Claude GUY",INDIVIDU,124,62.62,76.54
15002,"Mme Sylvie CUSSAC",INDIVIDU,122,61.61,75.30
15002,"M. Thierry BONIFACIE",INDIVIDU,115,58.08,70.98
15002,"M. Michel ROUFFIAC",INDIVIDU,114,57.57,70.37
15002,"M. Frédéric CHARRADE",INDIVIDU,111,56.06,68.51
15002,"M. Christian PARENT",INDIVIDU,107,54.04,66.04
15002,"M. Christophe MALLET",INDIVIDU,106,53.53,65.43
15002,"Mme Fabienne BOYER",INDIVIDU,105,53.03,64.81
15002,"M. Jean-Marc FALVET",INDIVIDU,102,51.51,62.96
15002,"Mme Liliane OLLIER",INDIVIDU,102,51.51,62.96
15003,"M. Emmanuel FONROUGE",INDIVIDU,392,63.94,89.90
15003,"Mme Elisabeth FRAYSSAC",INDIVIDU,386,62.96,88.53
15003,"M. Jean-Yves BONY",INDIVIDU,384,62.64,88.07
15003,"M. Pascal TERRAIL",INDIVIDU,383,62.47,87.84
15003,"M. Claude CHAMBON",INDIVIDU,376,61.33,86.23
15003,"M. Gérard NEIGE",INDIVIDU,369,60.19,84.63
15003,"Mme Elisabeth LAVERGNE",INDIVIDU,368,60.03,84.40
15003,"M. Cyril BORDEZ",INDIVIDU,366,59.70,83.94
15003,"Mme Véronique LANE",INDIVIDU,355,57.91,81.42
15003,"Mme Valérie PERIER-CHANUT",INDIVIDU,350,57.09,80.27
15003,"M. Michel CHEYMOL",INDIVIDU,350,57.09,80.27
15003,"M. Jean-Pierre GOUVART",INDIVIDU,348,56.76,79.81
15003,"Mme Laurence DAMON",INDIVIDU,307,50.08,70.41
15003,"M. Daniel BAILLOU",INDIVIDU,297,48.45,68.11
15003,"M. Pierre MEILHOC",INDIVIDU,292,47.63,66.97
15004,"M. Philippe COMBRE",INDIVIDU,232,63.04,91.33
15004,"M. Alain ROUX",INDIVIDU,223,60.59,87.79
15004,"Mme Béatrice FROSIO",INDIVIDU,220,59.78,86.61
15004,"M. Etienne PORTALIER",INDIVIDU,218,59.23,85.82
15004,"M. Jean-Pierre ASTIER",INDIVIDU,213,57.88,83.85
15004,"Mme Françoise ROYER",INDIVIDU,211,57.33,83.07
15004,"M. Michel GUY",INDIVIDU,209,56.79,82.28
15004,"M. Daniel MIRAL",INDIVIDU,205,55.70,80.70
15004,"Mme Nathalie CARTALADE",INDIVIDU,200,54.34,78.74
15004,"M. Thomas BONNET",INDIVIDU,198,53.80,77.95
15004,"M. Didier BEC",INDIVIDU,177,48.09,69.68
15005,"Mme Gilberte BEUVAIN",INDIVIDU,150,52.26,58.13
15005,"M. Jean-Louis CHADEFAUX",INDIVIDU,150,52.26,58.13
15005,"M. Cédric CHARDAYRE",INDIVIDU,147,51.21,56.97
15005,"M. Jean-Luc CUBIER",INDIVIDU,145,50.52,56.20
15005,"M. Vincent CUSSAC",INDIVIDU,139,48.43,53.87
15005,"M. Sébastien VIDAL",INDIVIDU,134,46.68,51.93
15005,"M. Jacques BODEAU",INDIVIDU,131,45.64,50.77
15005,"M. Jean-Pierre MEDARD",INDIVIDU,131,45.64,50.77
15005,"Mme Monique CHAUVET",INDIVIDU,130,45.29,50.38
15005,"Mme Valérie CHALVET",INDIVIDU,122,42.50,47.28
15005,"Mme Aurélie ODOUL",INDIVIDU,114,39.72,44.18
15005,"M. Eric GOURDON",INDIVIDU,102,35.54,39.53
