code_insee,nom,parti,nb_voix,percent_inscrits,percents_exprimes
72001,"M. Jean-Marc LEROY",LDVG,145,11.55,16.21
72001,"Mme Sophie FACHE",LDVD,374,29.80,41.83
72001,"M. Patrick PORTE",LDVD,375,29.88,41.94
72002,"M. Gérard GISSELERE",INDIVIDU,100,45.87,54.05
72002,"Mme Célia BOUL",INDIVIDU,96,44.03,51.89
72002,"M. François-Xavier D'AILLIERES",INDIVIDU,96,44.03,51.89
72002,"Mme Nadine ADAM",INDIVIDU,94,43.11,50.81
72002,"Mme Sophie PARQUET",INDIVIDU,93,42.66,50.27
72002,"M. Hugues HAEFFNER",INDIVIDU,92,42.20,49.72
72002,"Mme Vanina PAQUET",INDIVIDU,92,42.20,49.72
72002,"M. Jérôme GALBRUN",INDIVIDU,88,40.36,47.56
72002,"M. Georges BOUTTIER",INDIVIDU,86,39.44,46.48
72002,"Mme Bregje WEIJKAMP",INDIVIDU,83,38.07,44.86
72002,"M. Xavier MISPELAERE",INDIVIDU,75,34.40,40.54
72002,"M. Christian JOULAIN",INDIVIDU,74,33.94,40.00
72002,"M. Hervé D'AILLIERES",INDIVIDU,3,1.37,1.62
72002,"M. Dominique RACINE",INDIVIDU,0,0.00,0.00
72002,"M. Daniel DUVAL",INDIVIDU,0,0.00,0.00
72002,"M. Jacky GAINEAU",INDIVIDU,0,0.00,0.00
72002,"M. Guy COLLONGE",INDIVIDU,0,0.00,0.00
72003,"M. Gilles LEPROUST",LUG,1886,25.26,50.56
72003,"M. Guy FAVENNEC",LDVD,1844,24.70,49.43
72004,"M. Eric HERVE",INDIVIDU,156,41.16,59.54
72004,"Mme Annick GAMBU",INDIVIDU,102,26.91,38.93
72004,"M. Sébastien PANNEAU",INDIVIDU,4,1.05,1.52
72004,"M. Bertrand BARDON",INDIVIDU,0,0.00,0.00
72004,"Mme Aline GUIBERT",INDIVIDU,0,0.00,0.00
72004,"Mme Marie-France PELTIER",INDIVIDU,0,0.00,0.00
72004,"M. Joël BIDON",INDIVIDU,0,0.00,0.00
72004,"Mme Valérie DODARD",INDIVIDU,0,0.00,0.00
72004,"M. Rémy LETOURNEUX",INDIVIDU,0,0.00,0.00
72004,"M. Jean-Marc MAUBOUSSIN",INDIVIDU,0,0.00,0.00
72004,"M. Dominique GUEHERY",INDIVIDU,0,0.00,0.00
72005,"M. Dominique FORESTO",INDIVIDU,322,47.56,64.52
72005,"M. Thierry EDOUARD",INDIVIDU,318,46.97,63.72
72005,"Mme Carole LELIÈVRE",INDIVIDU,315,46.52,63.12
72005,"Mme Stéphanie FAURE",INDIVIDU,304,44.90,60.92
72005,"M. Denis FROGER",INDIVIDU,296,43.72,59.31
72005,"Mme Christelle VILLEMONT-CHENIER",INDIVIDU,291,42.98,58.31
72005,"M. Jean-Philippe BODEREAU",INDIVIDU,282,41.65,56.51
72005,"Mme Annick LOINARD",INDIVIDU,277,40.91,55.51
72005,"M. Pierre GUILLET",INDIVIDU,254,37.51,50.90
72005,"M. Michel LEROUX",INDIVIDU,222,32.79,44.48
72005,"Mme Ludivine BOURRÉE",INDIVIDU,214,31.61,42.88
72005,"M. Denis ASSIER",INDIVIDU,214,31.61,42.88
72005,"M. Stéphane CARELLE",INDIVIDU,201,29.68,40.28
72005,"M. Bernard MORIN",INDIVIDU,195,28.80,39.07
72005,"M. Daniel RICORDEAU",INDIVIDU,184,27.17,36.87
72005,"Mme Soizic BIDOIS",INDIVIDU,179,26.44,35.87
72005,"Mme Martine FOUCAULT",INDIVIDU,178,26.29,35.67
72005,"M. Jean-Yves POTTIER",INDIVIDU,175,25.84,35.07
72005,"Mme Cécilia GALLET",INDIVIDU,174,25.70,34.86
72005,"Mme Pamela ROZEL",INDIVIDU,167,24.66,33.46
72005,"M. Bruno RUEL",INDIVIDU,166,24.51,33.26
72005,"Mme Annick ARNOLD",INDIVIDU,164,24.22,32.86
72005,"M. André BERTHIER",INDIVIDU,164,24.22,32.86
72005,"M. Frédéric PESNEAU",INDIVIDU,163,24.07,32.66
72005,"Mme Virginie SANGLEBOEUF",INDIVIDU,161,23.78,32.26
72005,"M. Stéphane CELSO",INDIVIDU,160,23.63,32.06
72005,"M. Laurent LAMOTTE",INDIVIDU,158,23.33,31.66
72005,"Mme Magali GOULVENT-BERTHIER",INDIVIDU,137,20.23,27.45
72005,"M. Alan ENAULT",INDIVIDU,1,0.14,0.20
72005,"M. Jean-Claude SELLIER",INDIVIDU,1,0.14,0.20
72005,"M. Bernard FINET",INDIVIDU,1,0.14,0.20
72005,"M. Frédérique SURCQ",INDIVIDU,0,0.00,0.00
72005,"M. Vincent BOUTELOTTE",INDIVIDU,0,0.00,0.00
72005,"Mme Virginie LANGLAIS",INDIVIDU,0,0.00,0.00
72005,"Mme Christelle MÉTOT",INDIVIDU,0,0.00,0.00
72005,"M. Derrick PASSEDOIT",INDIVIDU,0,0.00,0.00
72005,"Mme Christine VONTHRON",INDIVIDU,0,0.00,0.00
72005,"M. Roger DRAULT",INDIVIDU,0,0.00,0.00
72006,"M. Denis LAUNAY",LDVD,644,47.56,100.00
72007,"M. Benoit LOUISE",INDIVIDU,192,56.80,95.52
72007,"M. Jean-Pierre FOURNIER",INDIVIDU,185,54.73,92.03
72007,"M. Francis SIEGWALD",INDIVIDU,184,54.43,91.54
72007,"M. Christian ROULEAU",INDIVIDU,181,53.55,90.04
72007,"Mme Sabrina ARDELEAU",INDIVIDU,180,53.25,89.55
72007,"Mme Cécile BEAUPIED",INDIVIDU,180,53.25,89.55
72007,"M. Laurent GAUDIN",INDIVIDU,178,52.66,88.55
72007,"M. Gregory BARBÉ",INDIVIDU,178,52.66,88.55
72007,"Mme Jennifer CHANROUX",INDIVIDU,173,51.18,86.06
72007,"Mme Lydie LAROCHELLE",INDIVIDU,172,50.88,85.57
72007,"M. André PIGNÉ",INDIVIDU,166,49.11,82.58
72008,"M. Thierry COZIC",LSOC,1812,41.42,100.00
72009,"Mme Carine ARSANGER",INDIVIDU,161,61.21,95.83
72009,"M. Daniel LAVANNIER",INDIVIDU,157,59.69,93.45
72009,"M. Sylvain POIRRIER",INDIVIDU,157,59.69,93.45
72009,"M. Guillaume LEBRUN",INDIVIDU,157,59.69,93.45
72009,"M. Pierre BIHOREAU",INDIVIDU,157,59.69,93.45
72009,"Mme Sonia PIPELIER",INDIVIDU,156,59.31,92.85
72009,"M. Arnaud BRULARD",INDIVIDU,153,58.17,91.07
72009,"Mme Marie-Hélène KUHN",INDIVIDU,148,56.27,88.09
72009,"M. Robert BANNIER",INDIVIDU,148,56.27,88.09
72009,"M. Stéphane TOULGOAT",INDIVIDU,144,54.75,85.71
72009,"Mme Nathalie GUÊNON",INDIVIDU,141,53.61,83.92
72010,"M. Thierry BOUVET",INDIVIDU,106,33.22,50.96
72010,"Mme Béatrice BOURGAIN",INDIVIDU,105,32.91,50.48
72010,"M. Georges BRETON",INDIVIDU,104,32.60,50.00
72010,"M. Didier RÉZÉ",INDIVIDU,88,27.58,42.30
72010,"M. Jean Luc ALLAIN",INDIVIDU,84,26.33,40.38
72010,"M. Jacques MONCEAUX",INDIVIDU,83,26.01,39.90
72010,"M. Gérard MORIN",INDIVIDU,15,4.70,7.21
72010,"Mme Régine CORMIER",INDIVIDU,0,0.00,0.00
72010,"M. Hervé DELAUNE",INDIVIDU,0,0.00,0.00
72010,"Mme Karine MOREAU",INDIVIDU,0,0.00,0.00
72010,"Mme Séverine GANÉ",INDIVIDU,0,0.00,0.00
72010,"M. Philippe JAROSSAY",INDIVIDU,0,0.00,0.00
72010,"M. Christophe POUSSE",INDIVIDU,0,0.00,0.00
72010,"M. Arnaud BURCEZ",INDIVIDU,0,0.00,0.00
72010,"M. Jean-Louis LEMARIÉ",INDIVIDU,0,0.00,0.00
72011,"M. Jean-Louis BRETON",INDIVIDU,424,61.89,95.28
72011,"M. Guillaume DAGRON",INDIVIDU,423,61.75,95.05
72011,"M. Benoît GARDIE",INDIVIDU,422,61.60,94.83
72011,"M. Jean-Michel LAUNAY",INDIVIDU,419,61.16,94.15
72011,"Mme Lydie AGIN",INDIVIDU,411,60.00,92.35
72011,"Mme Isabelle DENIS",INDIVIDU,410,59.85,92.13
72011,"Mme Annick CHESNIER",INDIVIDU,409,59.70,91.91
72011,"M. Yves GERARD",INDIVIDU,408,59.56,91.68
72011,"Mme Fabienne SOUBIEN",INDIVIDU,407,59.41,91.46
72011,"Mme Claudine BROU",INDIVIDU,401,58.54,90.11
72011,"Mme Nathalie JADEAU",INDIVIDU,397,57.95,89.21
72011,"M. Thierry HONORÉ",INDIVIDU,396,57.81,88.98
72011,"M. Thierry BRUNEAU",INDIVIDU,391,57.08,87.86
72011,"M. Michel GUITTARD",INDIVIDU,386,56.35,86.74
72011,"M. Jean-Claude GOYER",INDIVIDU,384,56.05,86.29
72012,"Mme Christelle ROGER",INDIVIDU,206,53.92,94.49
72012,"M. Patrick GARREAU",INDIVIDU,203,53.14,93.11
72012,"Mme Sabine TRICOT",INDIVIDU,203,53.14,93.11
72012,"M. Michel GRAFFIN",INDIVIDU,203,53.14,93.11
72012,"Mme Sylvie KLEIN",INDIVIDU,201,52.61,92.20
72012,"Mme Martine LEBALLEUR",INDIVIDU,200,52.35,91.74
72012,"M. Rémi MAZÉ",INDIVIDU,199,52.09,91.28
72012,"Mme Valérie LE COLLEN",INDIVIDU,197,51.57,90.36
72012,"M. Philippe HABERT",INDIVIDU,195,51.04,89.44
72012,"M. William TROUVÉ",INDIVIDU,186,48.69,85.32
72012,"Mme Jocelyne ROUGÈS",INDIVIDU,165,43.19,75.68
72013,"M. Michel ROYER",LDVD,761,43.81,100.00
72015,"Mme France DASSONVILLE",INDIVIDU,50,48.54,58.13
72015,"Mme Claudine PENISSON",INDIVIDU,36,34.95,41.86
72015,"Mme Josiane BEURY",INDIVIDU,0,0.00,0.00
72015,"M. Fabrice FOUSSARD",INDIVIDU,0,0.00,0.00
72015,"Mme Isabelle RENÉE",INDIVIDU,0,0.00,0.00
72015,"M. Raymond BOUTTIER",INDIVIDU,0,0.00,0.00
72015,"M. Patrick FRESNY",INDIVIDU,0,0.00,0.00
72015,"Mme Marie-Paule VANILLO",INDIVIDU,0,0.00,0.00
72015,"Mme Sandrine LANCELIN",INDIVIDU,0,0.00,0.00
72015,"M. Fabrice ESNAULT",INDIVIDU,0,0.00,0.00
72015,"Mme Martine MALLET",INDIVIDU,0,0.00,0.00
72015,"M. Damien FILLIEUL",INDIVIDU,0,0.00,0.00
72016,"M. Jean-Pierre LEGAY",LDVG,444,38.27,100.00
72017,"M. Dominique ESNAULT",INDIVIDU,125,72.67,99.20
