code_insee,nom,parti,nb_voix,percent_inscrits,percents_exprimes
59001,"M. Jean BOHACZ",LPS,227,63.76,73.94
59001,"Mme Françoise LAINE",LPS,221,62.07,71.98
59001,"Mme Isabelle D'AURIZIO",LPS,202,56.74,65.79
59001,"M. Marc BURY",LPS,200,56.17,65.14
59001,"M. Bernard HARY",LPS,198,55.61,64.49
59001,"Mme Séverine BOULET",LPS,195,54.77,63.51
59001,"Mme Karine DUBOIS",LPS,191,53.65,62.21
59001,"Mme Martine DE AZEVEDO",LPS,189,53.08,61.56
59001,"M. Daniel HA¾",LPS,187,52.52,60.91
59001,"M. Alain PLANCHON",LPS,179,50.28,58.30
59001,"M. Jean-Pierre DRUON",LPS,165,46.34,53.74
59001,"M. Jérôme HARY",LPS,151,42.41,49.18
59001,"M. Dominique GRANDIN",LPS,141,39.60,45.92
59001,"Mme Cathy DEGROISE",LPS,140,39.32,45.60
59001,"M. Jérôme DELABY",LPS,121,33.98,39.41
59001,"M. Domingos MORAIS",LPS,120,33.70,39.08
59001,"Mme Brigitte DUREUX",LPS,120,33.70,39.08
59002,"M. Gilbert DEFOSSÉ",LDVG,956,34.95,51.12
59002,"Mme Sophie BRICOUT GRANATO",LDVD,914,33.41,48.87
59003,"M. Philippe LENCLUD",LPS,93,35.36,50.81
59003,"M. Pierre DHORDAIN",LPS,92,34.98,50.27
59003,"M. Eric LEBRUN",LPS,79,30.03,43.16
59003,"M. Eric GOLOS",LPS,77,29.27,42.07
59003,"M. Didier GLACHET",LPS,75,28.51,40.98
59003,"M. Virgile OLIVE",LPS,58,22.05,31.69
59003,"M. Serge MORIAME",LPS,47,17.87,25.68
59003,"Mme Elsa TRIQUET",LPS,16,6.08,8.74
59003,"Mme Nadine LEDIEU ÉPOUSE LANCELOT",LPS,1,0.38,0.54
59003,"M. Farid IMADOUCHENE",LPS,1,0.38,0.54
59003,"Mme Sylvie APPART",LPS,0,0.00,0.00
59003,"M. Ysvan IMADOUCHENE",LPS,0,0.00,0.00
59003,"M. Olivier MUTELLE",LPS,0,0.00,0.00
59003,"Mme Yvette MASCAUX ÉPOUSE LHOIR",LPS,0,0.00,0.00
59004,"M. Jean Luc DETAVERNIER",LDVD,421,49.41,100.00
59005,"M. Gérard MAYOR",LSOC,1066,40.67,100.00
59006,"Mme Sophie BUREAU",LPS,130,66.66,86.66
59006,"M. Jacky BETH",LPS,121,62.05,80.66
59006,"M. Francis ANDRIES",LPS,117,60.00,78.00
59006,"M. Philippe EUSTACHE",LPS,109,55.89,72.66
59006,"M. Jean-Marie CLAUTEAUX",LPS,107,54.87,71.33
59006,"M. Hervé HIOLLE",LPS,107,54.87,71.33
59006,"Mme Isabelle DEMILLY-MANTEAU",LPS,100,51.28,66.66
59006,"M. Franck DELVALLÉE",LPS,100,51.28,66.66
59006,"Mme Dorothée BOURLART",LPS,98,50.25,65.33
59006,"Mme Sandrine BRISON",LPS,98,50.25,65.33
59006,"M. Albert CUVELIER",LPS,93,47.69,62.00
59006,"M. Jean-Luc DEGHAYE",LPS,91,46.66,60.66
59006,"M. Arnaud-Jean DEMENAY",LPS,85,43.58,56.66
59006,"Mme Marie GÉRARD",LPS,68,34.87,45.33
59007,"Mme Josette CARLIER ÉP  DEPOORTER",LPS,312,44.44,54.64
59007,"Mme Séverine ANNERON",LPS,311,44.30,54.46
59007,"M. Didier COUILLEZ",LPS,311,44.30,54.46
59007,"Mme Céline BAUWENS ÉPOUSE LONGUEPEZ",LPS,311,44.30,54.46
59007,"M. Frédéric ESTIN",LPS,311,44.30,54.46
59007,"M. Christophe FICHELLE",LPS,310,44.15,54.29
59007,"Mme Nadine VAHE ÉPOUSE MORTELETTE",LPS,310,44.15,54.29
59007,"Mme Delphine DUBOIS",LPS,309,44.01,54.11
59007,"M. Jean-Pierre ZYMELKA",LPS,309,44.01,54.11
59007,"M. Jean-Paul MORTELETTE",LPS,308,43.87,53.94
59007,"Mme Isabelle PICRY ÉPOUSE LESTIENNE",LPS,307,43.73,53.76
59007,"M. Pascal FICHELLE",LPS,307,43.73,53.76
59007,"Mme Catherine WLODARCZYK ÉPOUSE LESTIENNE",LPS,305,43.44,53.41
59007,"M. Jacques ELIAS",LPS,302,43.01,52.88
59007,"Mme Christelle DELANNOY ÉP. LEMOINE",LPS,297,42.30,52.01
59007,"Mme Magalie APPELGHEM EP BLACHE",LPS,197,28.06,34.50
59007,"M. Jean-Pierre GUITTARD",LPS,193,27.49,33.80
59007,"M. Raoul THERY",LPS,191,27.20,33.45
59007,"M. Matthieu THERY",LPS,191,27.20,33.45
59007,"M. Jérémy REAL",LPS,189,26.92,33.09
59007,"Mme Delphine DUVIVIER ÉPOUSE INNAIT",LPS,189,26.92,33.09
59007,"M. Daniel LEGRAND",LPS,188,26.78,32.92
59007,"M. Jean-Pierre DUBART",LPS,187,26.63,32.74
59007,"M. Jean-Pierre MASSE",LPS,187,26.63,32.74
59007,"Mme Nicole LEFEBVRE ÉPOUSE LEFEBVRE",LPS,186,26.49,32.57
59007,"M. Luigi MAZZOTTA",LPS,184,26.21,32.22
59007,"M. Patrick ZEMIDE",LPS,184,26.21,32.22
59007,"Mme Sandrine DEBUCHY ÉPOUSE ZEMIDE",LPS,184,26.21,32.22
59007,"Mme Hélène DELPORTE",LPS,180,25.64,31.52
59007,"M. Didier DARGUESSE",LPS,179,25.49,31.34
59007,"M. Jean-Pierre CAVERNE",LPS,72,10.25,12.60
59007,"M. Dominique MASSON",LPS,72,10.25,12.60
59007,"Mme Marie-Odile COLSON",LPS,72,10.25,12.60
59007,"M. Daniel COLSON",LPS,72,10.25,12.60
59007,"M. Jonathan DEBRY",LPS,72,10.25,12.60
59007,"M. Michel DEBRY",LPS,71,10.11,12.43
59007,"Mme Isabelle CAVERNE",LPS,71,10.11,12.43
59007,"M. Olivier LOQUET",LPS,70,9.97,12.25
59007,"M. Xavier MOREAU",LPS,70,9.97,12.25
59007,"Mme Laetitia SMETS",LPS,70,9.97,12.25
59007,"Mme Marine MEUNIER",LPS,70,9.97,12.25
59007,"Mme Isabelle MASSON",LPS,69,9.82,12.08
59007,"Mme Micheline CAVERNE",LPS,69,9.82,12.08
59007,"Mme Ludivine MEUNIER",LPS,68,9.68,11.90
