code_insee,nom,parti,nb_voix,percent_inscrits,percents_exprimes
14001,"M. Xavier CANU",LDVD,460,49.72,100.00
14002,"Mme Isabelle ONRAED",INDIVIDU,94,76.42,98.94
14002,"M. Gérard RICHARDEAU",INDIVIDU,87,70.73,91.57
14002,"Mme Christine HUBERT",INDIVIDU,86,69.91,90.52
14002,"M. Bertrand HAMEL",INDIVIDU,85,69.10,89.47
14002,"Mme Noële BRÉARD",INDIVIDU,85,69.10,89.47
14002,"M. Jean-Marc BOUIN",INDIVIDU,85,69.10,89.47
14002,"M. Gérard MAILLARD",INDIVIDU,84,68.29,88.42
14002,"M. Christian BOSSUYT",INDIVIDU,81,65.85,85.26
14002,"M. Damien CARREY",INDIVIDU,80,65.04,84.21
14002,"M. Régis OLLIVIER",INDIVIDU,78,63.41,82.10
14002,"M. Alain BOUTEILLE",INDIVIDU,63,51.21,66.31
14003,"M. Yoann CANON",INDIVIDU,102,46.78,67.54
14003,"M. Stéphane HERVÉ",INDIVIDU,102,46.78,67.54
14003,"Mme Véronique DAREAU",INDIVIDU,102,46.78,67.54
14003,"Mme Julie LEMAÎTRE",INDIVIDU,101,46.33,66.88
14003,"Mme Isabelle MARIE",INDIVIDU,101,46.33,66.88
14003,"M. Frédéric GRÉGOIRE",INDIVIDU,96,44.03,63.57
14003,"M. Dominique LAMORT",INDIVIDU,91,41.74,60.26
14003,"Mme Karine LECHAT",INDIVIDU,91,41.74,60.26
14003,"M. Michel GUESNET",INDIVIDU,90,41.28,59.60
14003,"M. Philippe LECLERE",INDIVIDU,86,39.44,56.95
14003,"Mme Yvette PIERRE VEUVE JEANNE",INDIVIDU,85,38.99,56.29
14003,"M. Philippe PARIS",INDIVIDU,84,38.53,55.62
14004,"M. Sylvain BATAILLE",INDIVIDU,83,58.86,95.40
14004,"M. François LETUAL-LAHEUDRIE",INDIVIDU,79,56.02,90.80
14004,"M. Philippe MALHERBE",INDIVIDU,79,56.02,90.80
14004,"Mme Anne-Marie CORNIERES",INDIVIDU,79,56.02,90.80
14004,"Mme Séverine LEMARIE",INDIVIDU,78,55.31,89.65
14004,"M. Olivier POREE",INDIVIDU,77,54.60,88.50
14004,"Mme Marie BURTIN",INDIVIDU,76,53.90,87.35
14004,"M. Jean-Pierre MARIE",INDIVIDU,74,52.48,85.05
14004,"Mme Isabelle PLOUGET",INDIVIDU,73,51.77,83.90
14004,"M. Claude JAMES",INDIVIDU,70,49.64,80.45
14004,"Mme Véronique MADOUASSE",INDIVIDU,68,48.22,78.16
14005,"Mme Virginie GARCIA BIELSA",INDIVIDU,307,58.81,96.23
14005,"M. Alain FAUDAIS",INDIVIDU,300,57.47,94.04
14005,"M. Vincent FOISSIER",INDIVIDU,298,57.08,93.41
14005,"Mme Barbara GIRARD",INDIVIDU,295,56.51,92.47
14005,"Mme Sophie HINCOURT",INDIVIDU,294,56.32,92.16
14005,"M. Patrice MARTIN",INDIVIDU,293,56.13,91.84
14005,"Mme Joe-Ann LE GUIADER",INDIVIDU,293,56.13,91.84
14005,"M. Pierre BOULET",INDIVIDU,287,54.98,89.96
14005,"M. Christophe SCHACHER",INDIVIDU,287,54.98,89.96
