code_insee,nom,parti,nb_voix,percent_inscrits,percents_exprimes
08001,"M. Jean-Michel TROYON",LPS,263,73.66,96.69
08001,"M. Marc BROYART",LPS,260,72.82,95.58
08001,"Mme Christine PARIS",LPS,259,72.54,95.22
08001,"Mme Marie-Thérèse DAPREMONT",LPS,256,71.70,94.11
08001,"Mme Marie-France CARBONNEAUX",LPS,255,71.42,93.75
08001,"M. Gérard DESIRONT",LPS,252,70.58,92.64
08001,"M. Francoise CAHART",LPS,250,70.02,91.91
08001,"M. André PELLOT",LPS,249,69.74,91.54
08001,"M. Joseph AFRIBO",LPS,246,68.90,90.44
08001,"M. Philippe ALBERGE",LPS,241,67.50,88.60
08001,"M. Michel DERIS",LPS,237,66.38,87.13
08003,"M. Jean-Pascal GERARDIN",LDVD,436,32.41,48.82
08003,"M. Philippe DECOBERT",LDVG,457,33.97,51.17
08004,"M. Jean-Luc MARCHAND",LPS,96,65.75,92.30
08004,"Mme Corinne DUFRAINE",LPS,94,64.38,90.38
08004,"M. Bernard BOURGEOIS",LPS,93,63.69,89.42
08004,"M. Nicolas BERNARD",LPS,92,63.01,88.46
08004,"M. Jacques HUANT",LPS,92,63.01,88.46
08004,"M. Olivier FLAUZAC",LPS,91,62.32,87.50
08004,"M. Romain CAILLEUX",LPS,91,62.32,87.50
08004,"Mme Virginie GUILLAUME",LPS,90,61.64,86.53
08004,"M. Bruno MAHIEUX",LPS,88,60.27,84.61
08004,"M. Yann NOTTELET",LPS,75,51.36,72.11
08004,"M. Rodolphe BEATRIX",LPS,67,45.89,64.42
08005,"Mme Stéphanie LAFON",LPS,60,72.28,93.75
08005,"M. Nicolas ÉTIQUE",LPS,59,71.08,92.18
08005,"M. Frédéric RENARD",LPS,59,71.08,92.18
08005,"M. Thomas CAILLET",LPS,58,69.87,90.62
08005,"M. David RICHARD",LPS,57,68.67,89.06
08005,"M. Joël DE CARLINI",LPS,55,66.26,85.93
08005,"M. Flavien OLETTE",LPS,54,65.06,84.37
08005,"M. Alexandre OLETTE",LPS,49,59.03,76.56
08005,"M. Gérard FISCHBACH",LPS,48,57.83,75.00
08005,"Mme Françoise CAILLET",LPS,46,55.42,71.87
08005,"M. Jean CAILLET",LPS,46,55.42,71.87
08006,"M. Elie MANCEAUX",LPS,116,65.16,92.06
08006,"Mme Géraldine LEBLANC",LPS,107,60.11,84.92
08006,"Mme Nathalie PATE",LPS,107,60.11,84.92
08006,"Mme Annie MIQUEL",LPS,104,58.42,82.53
08006,"M. Cédric PATE",LPS,104,58.42,82.53
08006,"Mme Chantal FURINO",LPS,102,57.30,80.95
08006,"M. Emmanuel LETELLIER",LPS,102,57.30,80.95
