code_insee,nom,parti,nb_voix,percent_inscrits,percents_exprimes
54001,"M. Rémi LAVALLÉE",INDIVIDU,63,26.03,51.63
54001,"M. Patrick BASTIEN",INDIVIDU,59,24.38,48.36
54002,"Mme Nathalie KRAPEZ",INDIVIDU,120,65.21,88.88
54002,"M. Sylvain HESPEL",INDIVIDU,113,61.41,83.70
54002,"Mme Anne-Valérie BOUCHER",INDIVIDU,111,60.32,82.22
54002,"M. Daniel POLEGGI",INDIVIDU,107,58.15,79.25
54002,"M. Michel TORLOTING",INDIVIDU,104,56.52,77.03
54002,"M. Etienne LEFEVRE",INDIVIDU,103,55.97,76.29
54002,"M. Régis TORLOTING",INDIVIDU,98,53.26,72.59
54002,"Mme Clémentine VALLETTI",INDIVIDU,96,52.17,71.11
54002,"M. Claude BIDON",INDIVIDU,89,48.36,65.92
54002,"Mme Angèle POIROT",INDIVIDU,89,48.36,65.92
54002,"M. Denis SAVARD",INDIVIDU,88,47.82,65.18
54002,"Mme Colette SAVARD",INDIVIDU,81,44.02,60.00
54003,"Mme Fabienne DASILVA TAVARES",INDIVIDU,30,28.84,42.85
54003,"M. Bernard THABOURIN",INDIVIDU,20,19.23,28.57
54003,"M. Adrien CHARRONT",INDIVIDU,14,13.46,20.00
54003,"Mme Marie-Antoinette TZVETKOV",INDIVIDU,6,5.76,8.57
54004,"Mme Valérie POSTERA",INDIVIDU,71,45.22,62.28
54004,"M. Michel CUEL-OLLER",INDIVIDU,43,27.38,37.71
54005,"M. Philippe PESCHEUR",INDIVIDU,68,70.83,94.44
54005,"Mme Alexia ETIENNE",INDIVIDU,67,69.79,93.05
54005,"M. Jean-Paul BOURGUIGNON",INDIVIDU,66,68.75,91.66
54005,"Mme Stéphanie VUILLAUME",INDIVIDU,65,67.70,90.27
54005,"M. Damien DARDINIER",INDIVIDU,65,67.70,90.27
54005,"M. Gérard BRIANÇON",INDIVIDU,65,67.70,90.27
54005,"M. Denis BEAUREGARD",INDIVIDU,63,65.62,87.50
54005,"M. Bernard VUILLAUME",INDIVIDU,63,65.62,87.50
54005,"M. Etienne VOINOT",INDIVIDU,63,65.62,87.50
54005,"M. Denis GUAY",INDIVIDU,63,65.62,87.50
54005,"M. Jean-Baptiste LEGENDRE",INDIVIDU,59,61.45,81.94
54006,"Mme Marie-Irène PEREIRA",INDIVIDU,213,60.68,98.15
54006,"M. Etienne DROUVILLE",INDIVIDU,210,59.82,96.77
54006,"M. Jean CONRAUX",INDIVIDU,209,59.54,96.31
54006,"Mme Christelle PARIS",INDIVIDU,209,59.54,96.31
54006,"M. Alexandre DELHOMENIE",INDIVIDU,209,59.54,96.31
54006,"M. Philippe LOVO",INDIVIDU,208,59.25,95.85
54006,"M. Eric GIGLEUX",INDIVIDU,208,59.25,95.85
54006,"M. Cyril THIRIET",INDIVIDU,207,58.97,95.39
54006,"M. Benoît REIGNIER",INDIVIDU,207,58.97,95.39
54006,"M. Denis LAPOINTE",INDIVIDU,207,58.97,95.39
54006,"M. Olivier LIEBER",INDIVIDU,200,56.98,92.16
54007,"M. Cyrille MARC",INDIVIDU,274,57.44,85.09
54007,"M. Bertrand GERARD",INDIVIDU,273,57.23,84.78
54007,"M. Franck MARTIN",INDIVIDU,272,57.02,84.47
54007,"M. Thierry LACROIX",INDIVIDU,271,56.81,84.16
54007,"M. Dominique THIRIET",INDIVIDU,269,56.39,83.54
54007,"M. Sylvain COTTRELLE",INDIVIDU,267,55.97,82.91
54007,"M. Olivier DINEE",INDIVIDU,267,55.97,82.91
54007,"M. Philippe HALLER",INDIVIDU,267,55.97,82.91
54007,"Mme Odile FRAULOB",INDIVIDU,264,55.34,81.98
54007,"Mme Nathalie THOUVENOT",INDIVIDU,262,54.92,81.36
54007,"M. Jean-Luc PREVOST",INDIVIDU,261,54.71,81.05
54007,"M. Etienne LELEU",INDIVIDU,253,53.03,78.57
