code_insee,nom,parti,nb_voix,percent_inscrits,percents_exprimes
40001,"M. Robert CABE",LUG,1352,29.84,42.56
40001,"M. Xavier LAGRAVE",LUD,1824,40.26,57.43
40002,"Mme Odile LAFITTE",LSOC,332,28.13,37.09
40002,"M. Jean-Jacques DARMAILLACQ",LUMP,563,47.71,62.90
40003,"Mme Catherine DE BARROS",LPS,135,64.28,97.82
40003,"M. Maurice PIERRE",LPS,135,64.28,97.82
40003,"M. Thierry NAVARRO",LPS,133,63.33,96.37
40003,"M. Didier MAUGEAIS",LPS,131,62.38,94.92
40003,"Mme Isabelle DELMAS",LPS,131,62.38,94.92
40003,"M. Thierry VERGERON",LPS,131,62.38,94.92
40003,"M. Vincent PICARD",LPS,130,61.90,94.20
40003,"Mme Catherine BORDES",LPS,129,61.42,93.47
40003,"Mme Hélène PAYSAN",LPS,129,61.42,93.47
40003,"Mme Véronique AUDOUY",LPS,128,60.95,92.75
40003,"Mme Laëtitia CAYET",LPS,124,59.04,89.85
40004,"M. Arnaud PINATEL",LSOC,701,52.31,100.00
40005,"M. Denis DEPOMPS",LPS,118,77.12,96.72
40005,"M. Dominique FALCOU",LPS,117,76.47,95.90
40005,"Mme Nathalie LAFFITTE",LPS,117,76.47,95.90
40005,"M. Mathieu BIDOT",LPS,116,75.81,95.08
40005,"M. Baptiste BOULIN",LPS,115,75.16,94.26
40005,"Mme Leila KOCHER",LPS,114,74.50,93.44
40005,"M. Didier DARRIEUTORT",LPS,114,74.50,93.44
40005,"M. Jean LAFFITTE",LPS,114,74.50,93.44
40005,"M. Benjamin BIDOT",LPS,113,73.85,92.62
40005,"Mme Sylvie DARNAUDERY",LPS,111,72.54,90.98
40005,"Mme Marie-Claude TASTET",LPS,109,71.24,89.34
40006,"M. Lionel VILLENAVE",LPS,402,65.79,91.57
40006,"M. Didier PLANCKE",LPS,399,65.30,90.88
40006,"M. Bernard JOUGLENS",LPS,399,65.30,90.88
40006,"Mme Christine DUCOUT",LPS,395,64.64,89.97
40006,"M. Maurice DOURDOIGNE",LPS,394,64.48,89.74
40006,"M. Claude DESTRUHAUT",LPS,393,64.32,89.52
40006,"M. Christian DOUSSAN",LPS,393,64.32,89.52
40006,"M. Michel DARENGOSSE",LPS,391,63.99,89.06
40006,"M. Claude LANXADE",LPS,388,63.50,88.38
40006,"Mme Emma DUBOSCQ",LPS,383,62.68,87.24
40006,"Mme Martine LABARSOUQUE",LPS,381,62.35,86.78
40006,"M. Jean-Luc DUBROCA",LPS,379,62.02,86.33
40006,"M. Jean-Pierre POMIES",LPS,376,61.53,85.64
40006,"Mme Evelyne FREMIOT",LPS,375,61.37,85.42
40006,"Mme Sylvie JAGAILLE",LPS,373,61.04,84.96
40007,"M. Armand BAYACQ",LPS,122,81.87,96.06
40007,"M. Arnaud LABADIE",LPS,122,81.87,96.06
40007,"Mme Marguerite MULIAVA",LPS,119,79.86,93.70
40007,"M. Jean NASSANS",LPS,119,79.86,93.70
40007,"Mme Laurence FAYE-THOUMAZEAU",LPS,117,78.52,92.12
40007,"M. Patrick DUPOUY",LPS,116,77.85,91.33
40007,"Mme Rachel BEIGT",LPS,115,77.18,90.55
40007,"Mme Fabienne LASSALLE",LPS,115,77.18,90.55
40007,"M. Marie-Hélène PASSICOUSSET",LPS,114,76.51,89.76
40007,"Mme Evelyne FEDENSIEU",LPS,113,75.83,88.97
40007,"Mme Régis LASSALLE",LPS,102,68.45,80.31
40008,"Mme Anne-Lise LALANNE",LPS,30,42.85,46.15
40008,"M. Jacques HOYER",LPS,30,42.85,46.15
40008,"Mme Josette BOUSSEAU",LPS,29,41.42,44.61
40008,"Mme Anne-Marie BRAU",LPS,28,40.00,43.07
40008,"M. Bertrand ZIEGLER",LPS,27,38.57,41.53
40008,"Mme Thérèse MATHON",LPS,24,34.28,36.92
40008,"M. Jean-Jacques DUPUCH",LPS,23,32.85,35.38
40008,"M. Laurent MAÎTRE",LPS,23,32.85,35.38
40008,"Mme Marie Brigitte BRUGUERA",LPS,23,32.85,35.38
40008,"Mme Maryse CHALDU",LPS,22,31.42,33.84
40008,"M. Florent POMIER",LPS,21,30.00,32.30
40008,"Mme Denise MASSOU",LPS,21,30.00,32.30
40008,"M. Henri D'AVEZAC DE CASTERA",LPS,20,28.57,30.76
40008,"M. Jean Claude GRASSET",LPS,19,27.14,29.23
40008,"Mme Marie-Christine LARRUE",LPS,15,21.42,23.07
40008,"M. Antoine JAYR",LPS,9,12.85,13.84
40008,"M. Jean Louis LACROIX",LPS,9,12.85,13.84
40009,"M. Henri LABORDE",LPS,106,68.38,100.00
40009,"Mme Christine ROBIDOU",LPS,104,67.09,98.11
40009,"M. André BOUYRIE",LPS,103,66.45,97.16
40009,"Mme Gislaine COMMET",LPS,103,66.45,97.16
40009,"M. Jérôme CLAVERIE",LPS,103,66.45,97.16
40009,"Mme Isabelle CANTEGREIL",LPS,102,65.80,96.22
40009,"Mme Martine COULOUDOU",LPS,102,65.80,96.22
40009,"Mme Bernadette MANCIET",LPS,102,65.80,96.22
40009,"M. Winfried WETZEL",LPS,101,65.16,95.28
40009,"M. Pierre DARMANTE",LPS,98,63.22,92.45
40009,"Mme Sylvie LABARSOUQUE",LPS,98,63.22,92.45
