code_insee,nom,parti,nb_voix,percent_inscrits,percents_exprimes
21001,"Mme Lydia BOUTRON",INDIVIDU,183,58.65,75.93
21001,"Mme Agnès MOLARD",INDIVIDU,173,55.44,71.78
21001,"M. Stéphane GOUVERNEUR",INDIVIDU,170,54.48,70.53
21001,"M. Gilles SEGUIN",INDIVIDU,170,54.48,70.53
21001,"Mme Anne-Marie DE CIAN",INDIVIDU,166,53.20,68.87
21001,"M. Thierry JOTTRAS",INDIVIDU,166,53.20,68.87
21001,"Mme Murielle JAVOUHEY",INDIVIDU,165,52.88,68.46
21001,"M. Laurent SEGUIN",INDIVIDU,165,52.88,68.46
21001,"M. Alain FREVILLE",INDIVIDU,162,51.92,67.21
21001,"Mme Karine BATS",INDIVIDU,161,51.60,66.80
21001,"M. François DETAIN",INDIVIDU,150,48.07,62.24
21001,"M. Jean-Marie DEPUYDT",INDIVIDU,70,22.43,29.04
21001,"M. Jean-Paul MIMEUR",INDIVIDU,69,22.11,28.63
21001,"M. Yves VADOT",INDIVIDU,69,22.11,28.63
21001,"M. Philippe SEGUIN",INDIVIDU,69,22.11,28.63
21001,"M. Julien COLLET",INDIVIDU,66,21.15,27.38
21001,"Mme Hélène BEC",INDIVIDU,66,21.15,27.38
21001,"Mme Sandra CASARIL",INDIVIDU,65,20.83,26.97
21001,"M. Pascal BOURDENET",INDIVIDU,63,20.19,26.14
21001,"M. Jean-Luc MILER",INDIVIDU,62,19.87,25.72
21001,"M. Michel CRUZ REIS",INDIVIDU,60,19.23,24.89
21001,"Mme Dominique REBOUILLAT",INDIVIDU,60,19.23,24.89
21002,"M. Franck TAINTURIER",INDIVIDU,157,65.14,94.57
21002,"M. Régis DUPLESSY",INDIVIDU,154,63.90,92.77
21002,"M. Damien PRUDENT",INDIVIDU,154,63.90,92.77
21002,"M. Martial TRIBOLET",INDIVIDU,150,62.24,90.36
21002,"Mme Violetta MOUILLON",INDIVIDU,145,60.16,87.34
21002,"M. David PIERARD",INDIVIDU,143,59.33,86.14
21002,"Mme Françoise DENIS",INDIVIDU,141,58.50,84.93
21002,"Mme Isabelle GARCIA",INDIVIDU,140,58.09,84.33
21002,"M. Georges LEVRAIS",INDIVIDU,139,57.67,83.73
21002,"Mme Elodie TASSIN",INDIVIDU,139,57.67,83.73
21002,"M. Philippe CHATILLON",INDIVIDU,110,45.64,66.26
21003,"M. Jean-François DESVIGNES",LDIV,308,31.68,46.10
21003,"M. Dominique GRIMPRET",LDVD,360,37.03,53.89
21004,"M. Alexandre MISSET",INDIVIDU,146,58.87,72.63
21004,"M. Frédéric BOURDENET",INDIVIDU,128,51.61,63.68
21004,"M. Régis MALLARD",INDIVIDU,122,49.19,60.69
21004,"Mme Madeleine GALLIEN",INDIVIDU,121,48.79,60.19
21004,"M. Gilbert CHANGARNIER",INDIVIDU,119,47.98,59.20
21004,"Mme Monique CHARPENTIER",INDIVIDU,115,46.37,57.21
21004,"M. Philippe KOHSER",INDIVIDU,104,41.93,51.74
21004,"M. Christian BAY",INDIVIDU,102,41.12,50.74
21004,"Mme Raymonde GENOT",INDIVIDU,102,41.12,50.74
21004,"M. Bruno CHEVALLIER",INDIVIDU,101,40.72,50.24
21004,"M. François PIELIN",INDIVIDU,100,40.32,49.75
21004,"Mme Isabelle GALLIMARDET",INDIVIDU,89,35.88,44.27
21004,"M. Jean-Claude TRANSLER",INDIVIDU,87,35.08,43.28
21004,"Mme Fernande WIRIG",INDIVIDU,86,34.67,42.78
21004,"M. Daniel FARION",INDIVIDU,86,34.67,42.78
21004,"M. José AUGUSTO",INDIVIDU,84,33.87,41.79
21004,"Mme Élisabeth CHAPOVALOFF",INDIVIDU,81,32.66,40.29
21004,"M. Leslie MARCHAND",INDIVIDU,70,28.22,34.82
21004,"Mme Odette JULLIEN",INDIVIDU,68,27.41,33.83
21004,"Mme Josette LEGOUX",INDIVIDU,67,27.01,33.33
21004,"M. Claude GAULTIER",INDIVIDU,65,26.20,32.33
21004,"M. Christian STHOREZ",INDIVIDU,49,19.75,24.37
21005,"Mme Marie-Claire CHARLOT",LDVG,163,18.64,26.54
21005,"M. Gérard TREMOULET",LDIV,451,51.60,73.45
21006,"M. Charles-Édouard LECLERE",INDIVIDU,81,57.44,83.50
21006,"Mme Danielle ROUSSELOT",INDIVIDU,80,56.73,82.47
21006,"M. Gérard EME",INDIVIDU,80,56.73,82.47
21006,"M. Jacky RAILLARD",INDIVIDU,79,56.02,81.44
21006,"Mme Isabelle DARGERE",INDIVIDU,77,54.60,79.38
21006,"Mme Angèle RIBIERE",INDIVIDU,74,52.48,76.28
21006,"M. Olivier MARIOTTE",INDIVIDU,74,52.48,76.28
21006,"M. Vincent GARROS",INDIVIDU,71,50.35,73.19
21006,"M. Patrick VAUTIER",INDIVIDU,70,49.64,72.16
21006,"Mme Huguette NICAISE",INDIVIDU,64,45.39,65.97
21006,"M. Jean ABORD-HUGON",INDIVIDU,38,26.95,39.17
21006,"M. Philippe AUDREN",INDIVIDU,35,24.82,36.08
21006,"M. Philippe DE BROISSIA",INDIVIDU,32,22.69,32.98
21006,"M. Joël SIRURGUET",INDIVIDU,27,19.14,27.83
21007,"M. Patrick JOUANIN",INDIVIDU,115,69.27,95.83
21007,"M. Nicolas BAZOT",INDIVIDU,109,65.66,90.83
21007,"M. Thierry BONNEAU",INDIVIDU,106,63.85,88.33
