code_insee,nom,parti,nb_voix,percent_inscrits,percents_exprimes
17002,"M. Stéphane FAVRE",INDIVIDU,83,77.57,91.20
17002,"Mme Nathalie MARPEAU",INDIVIDU,83,77.57,91.20
17002,"M. Jacques MARTIN",INDIVIDU,81,75.70,89.01
17002,"M. Jean-Paul AUDELON",INDIVIDU,71,66.35,78.02
17002,"Mme Céline PASQUIER",INDIVIDU,68,63.55,74.72
17002,"Mme Nadine BOULERNE",INDIVIDU,67,62.61,73.62
17002,"Mme Sandrine SEGUIN",INDIVIDU,65,60.74,71.42
17002,"M. Gilles BIGNONNEAU",INDIVIDU,65,60.74,71.42
17002,"M. Christian CHASSELOUP",INDIVIDU,64,59.81,70.32
17002,"M. Patrice PUYMERAS",INDIVIDU,62,57.94,68.13
17002,"M. Roland ARRIVE",INDIVIDU,56,52.33,61.53
17003,"Mme Cécile MARY",LDVG,520,18.38,28.88
17003,"M. Gilles GAY",LDVD,1280,45.26,71.11
17004,"Mme Anne-Marie PETIT",INDIVIDU,151,64.25,73.65
17004,"Mme Marie BOTELLA",INDIVIDU,144,61.27,70.24
17004,"M. Antoine BEAUFORT",INDIVIDU,143,60.85,69.75
17004,"M. Alain BURNET",INDIVIDU,143,60.85,69.75
17004,"Mme Catherine COCHARD",INDIVIDU,141,60.00,68.78
17004,"M. Jean-Claude POISSON",INDIVIDU,136,57.87,66.34
17004,"M. Yves MAYOT",INDIVIDU,133,56.59,64.87
17004,"M. Thierry LAUTH",INDIVIDU,129,54.89,62.92
17004,"M. Jean-Yves DELAVAL",INDIVIDU,126,53.61,61.46
17004,"M. Patrick BASSANT",INDIVIDU,125,53.19,60.97
17004,"Mme Martine LAGORD",INDIVIDU,125,53.19,60.97
17004,"M. Michel LEMOINE",INDIVIDU,94,40.00,45.85
17004,"M. Pierre PRIVAT",INDIVIDU,78,33.19,38.04
17004,"M. Franck SPEISSER",INDIVIDU,62,26.38,30.24
17004,"Mme Valérie VALADE",INDIVIDU,59,25.10,28.78
17004,"Mme Marie POIRAULT",INDIVIDU,55,23.40,26.82
17004,"M. Mario KECIR",INDIVIDU,50,21.27,24.39
17004,"Mme Stéphanie LEFEVRE",INDIVIDU,41,17.44,20.00
17004,"Mme Catherine LEFORT",INDIVIDU,38,16.17,18.53
17004,"M. Christian MOREAU",INDIVIDU,35,14.89,17.07
17004,"Mme Danielle MARRE",INDIVIDU,22,9.36,10.73
17005,"M. Bernard BROSSARD",INDIVIDU,99,69.23,87.61
17005,"M. Vincent PLANTEUR",INDIVIDU,92,64.33,81.41
17005,"M. Paul VIEL",INDIVIDU,85,59.44,75.22
17005,"Mme Elyette SOLER",INDIVIDU,84,58.74,74.33
17005,"M. Roland ROUBY",INDIVIDU,84,58.74,74.33
17005,"M. Thierry LEROUX",INDIVIDU,83,58.04,73.45
17005,"M. Olivier MAURET",INDIVIDU,82,57.34,72.56
17005,"M. Cyril RICHARD",INDIVIDU,76,53.14,67.25
17005,"M. Christian RABILLER",INDIVIDU,73,51.04,64.60
17005,"M. Alexandre AGAT",INDIVIDU,62,43.35,54.86
17005,"M. Gilles ELMASSIAN",INDIVIDU,52,36.36,46.01
17005,"M. Fabrice ROUDIER",INDIVIDU,49,34.26,43.36
17006,"M. Jean-Luc GENDRON",INDIVIDU,122,56.22,68.53
17006,"Mme Marion BORDAS",INDIVIDU,121,55.76,67.97
17006,"M. Olivier GOUIN",INDIVIDU,119,54.83,66.85
17006,"Mme Mathilde GOURDET",INDIVIDU,119,54.83,66.85
17006,"M. Bernard MAINDRON",INDIVIDU,118,54.37,66.29
17006,"Mme Elise SEGUINOT",INDIVIDU,117,53.91,65.73
17006,"Mme Angelique DUREAU",INDIVIDU,116,53.45,65.16
17006,"M. Jean-Yves DUREAU",INDIVIDU,116,53.45,65.16
17006,"M. Jerome DODIN",INDIVIDU,115,52.99,64.60
17006,"M. Jacques THOUARD",INDIVIDU,99,45.62,55.61
17006,"Mme Stéphanie FIZZALA",INDIVIDU,84,38.70,47.19
17006,"Mme Monique REYNAUD",INDIVIDU,83,38.24,46.62
17006,"M. Olivier BERNARD",INDIVIDU,82,37.78,46.06
17006,"M. Patrick BOUCHARD",INDIVIDU,56,25.80,31.46
17006,"M. Christophe LE GAL",INDIVIDU,52,23.96,29.21
17006,"M. Denis PEDENEAU",INDIVIDU,51,23.50,28.65
17006,"Mme Malika JOSSE",INDIVIDU,47,21.65,26.40
17006,"M. Aimé GAILLARD",INDIVIDU,47,21.65,26.40
17006,"M. Nicolas BESSON",INDIVIDU,45,20.73,25.28
17006,"Mme Claire RAZÉ",INDIVIDU,43,19.81,24.15
17007,"M. Bastien DESPRETZ",INDIVIDU,141,58.02,90.38
17007,"M. Hervé GAILDRAT",INDIVIDU,141,58.02,90.38
17007,"Mme Véronique CONOR",INDIVIDU,140,57.61,89.74
17007,"Mme Françoise PERROTIN",INDIVIDU,138,56.79,88.46
17007,"Mme Fabienne REDE",INDIVIDU,138,56.79,88.46
17007,"M. Alexandre PREVOST",INDIVIDU,138,56.79,88.46
17007,"Mme Delphine THERAUD",INDIVIDU,137,56.37,87.82
17007,"M. Philippe MOTHU",INDIVIDU,137,56.37,87.82
17007,"Mme Carole GARNAUD",INDIVIDU,134,55.14,85.89
17007,"M. Yann GAY",INDIVIDU,126,51.85,80.76
17007,"M. Bruno GAUTRONNEAU",INDIVIDU,109,44.85,69.87
17008,"M. Maurice DEBEGUE",LDVG,387,28.10,39.89
17008,"M. Sylvain FAGOT",LDVG,583,42.33,60.10
17009,"Mme Maryannick MADEC",INDIVIDU,276,46.54,62.16
17009,"M. Dany PAPOT",INDIVIDU,274,46.20,61.71
17009,"M. Christian CHAIGNEAU",INDIVIDU,273,46.03,61.48
17009,"Mme Hélène RAIMOND",INDIVIDU,273,46.03,61.48
17009,"M. Pascal BRETON",INDIVIDU,273,46.03,61.48
17009,"M. Didier TAUPIN",INDIVIDU,272,45.86,61.26
17009,"M. Florent YON",INDIVIDU,271,45.69,61.03
17009,"Mme Christine MOREAU",INDIVIDU,271,45.69,61.03
17009,"M. Hervé BEGAUD",INDIVIDU,270,45.53,60.81
17009,"M. Jérôme DOUHAUD",INDIVIDU,270,45.53,60.81
17009,"Mme Sandrine BOCK",INDIVIDU,269,45.36,60.58
17009,"Mme Claudine PAQUET",INDIVIDU,268,45.19,60.36
17009,"M. Didier CHAPITREAU",INDIVIDU,267,45.02,60.13
17009,"M. Denis MOUNITZ",INDIVIDU,265,44.68,59.68
17009,"Mme Aurélie LANDREAU",INDIVIDU,262,44.18,59.00
17009,"M. Jean-Pierre TERRIEN",INDIVIDU,161,27.15,36.26
17009,"M. Dominique TEURNIER",INDIVIDU,161,27.15,36.26
17009,"M. Axel CATALAN",INDIVIDU,160,26.98,36.03
17009,"Mme Nathalie LE BRAS",INDIVIDU,160,26.98,36.03
17009,"M. Alain JÉGO",INDIVIDU,160,26.98,36.03
17009,"M. Gérard PACE",INDIVIDU,158,26.64,35.58
17009,"Mme Béatrice DURAND",INDIVIDU,157,26.47,35.36
17009,"Mme Florence BERNARD",INDIVIDU,156,26.30,35.13
17009,"Mme Sandrine ROUZEAUD",INDIVIDU,155,26.13,34.90
17009,"M. Alain CHAIGNEAUD",INDIVIDU,155,26.13,34.90
17009,"M. Michel MARTINEAU",INDIVIDU,154,25.96,34.68
17009,"M. Christophe METAIS",INDIVIDU,154,25.96,34.68
17009,"Mme Michelle PIGEAU",INDIVIDU,152,25.63,34.23
17009,"M. Rémi TRAIN",INDIVIDU,148,24.95,33.33
17009,"Mme Catherine BELLIVIER DE PRIN",INDIVIDU,143,24.11,32.20
17009,"M. Maurice BROSSEAU",INDIVIDU,45,7.58,10.13
17010,"M. Daniel VAILLEAU",LDVG,842,27.23,42.31
17010,"Mme Hélène PIGEONNIER",LDVG,413,13.35,20.75
17010,"M. Raymond NORMAND",LDVD,735,23.77,36.93
17011,"Mme Paquita BOUTINAUD",INDIVIDU,160,65.04,96.38
17011,"M. Alain GUESDON",INDIVIDU,158,64.22,95.18
17011,"Mme Francine CHENU",INDIVIDU,155,63.00,93.37
17011,"Mme Viginie RIGAULT",INDIVIDU,155,63.00,93.37
17011,"M. Joël BRUNET",INDIVIDU,153,62.19,92.16
17011,"M. Philippe DUCOUX",INDIVIDU,151,61.38,90.96
17011,"M. Jean-Pierre SEGUIN",INDIVIDU,150,60.97,90.36
17011,"M. Francis BOIZUMAULT",INDIVIDU,148,60.16,89.15
17011,"Mme Laurence BERNARD",INDIVIDU,147,59.75,88.55
17011,"M. Christian PERTUS",INDIVIDU,142,57.72,85.54
17011,"M. Jean-Claude QUERRE",INDIVIDU,142,57.72,85.54
17012,"M. Fabien BRODU",INDIVIDU,92,61.33,89.32
17012,"Mme Dominique DAUBIGNE",INDIVIDU,88,58.66,85.43
17012,"M. Kévin PARPAIX",INDIVIDU,86,57.33,83.49
17012,"Mme Martine GUILBERT",INDIVIDU,84,56.00,81.55
17012,"M. Vincent PICAUT",INDIVIDU,83,55.33,80.58
17012,"M. Bernard BEZIAUD",INDIVIDU,76,50.66,73.78
17012,"M. Patrick TAUNAY",INDIVIDU,75,50.00,72.81
17012,"M. Philippe JOUVE",INDIVIDU,73,48.66,70.87
17012,"M. Jacky CELERIER",INDIVIDU,64,42.66,62.13
17012,"M. Paul BEAUCHAMP",INDIVIDU,63,42.00,61.16
17012,"M. Célestino CERATI",INDIVIDU,63,42.00,61.16
17012,"M. Francis CHARLES",INDIVIDU,43,28.66,41.74
17013,"Mme Marie-Christine FOVET",INDIVIDU,181,67.79,93.29
17013,"M. Fabien DEMSKI",INDIVIDU,180,67.41,92.78
17013,"M. Gary SHORTHOUSE",INDIVIDU,176,65.91,90.72
17013,"Mme Nadine BUREAU",INDIVIDU,176,65.91,90.72
17013,"M. Eric POISBELAUD",INDIVIDU,169,63.29,87.11
17013,"M. Allain BICHON",INDIVIDU,168,62.92,86.59
17013,"M. Patrick DUBRAY",INDIVIDU,166,62.17,85.56
17013,"M. Gérard JAUNAS",INDIVIDU,161,60.29,82.98
17013,"M. Michel LAURENT",INDIVIDU,155,58.05,79.89
17013,"Mme Martine DUFOUR",INDIVIDU,154,57.67,79.38
17013,"M. Michel CHARDONNEAU",INDIVIDU,151,56.55,77.83
17015,"Mme Stéphanie CAMBON",INDIVIDU,318,54.35,96.07
17015,"Mme Isabelle BOUREAU",INDIVIDU,318,54.35,96.07
17015,"M. Bruno LEROY",INDIVIDU,318,54.35,96.07
17015,"M. Sylvain CAILLE",INDIVIDU,317,54.18,95.77
17015,"M. Pierre SPENGLER",INDIVIDU,317,54.18,95.77
17015,"Mme Bernadette ANGIBAUD",INDIVIDU,316,54.01,95.46
17015,"M. Xavier RAUTUREAU",INDIVIDU,315,53.84,95.16
17015,"M. Francis RAGOT",INDIVIDU,315,53.84,95.16
17015,"M. Jean-Christophe SEGUINAUD",INDIVIDU,308,52.64,93.05
17015,"M. Jean-Paul ROY",INDIVIDU,305,52.13,92.14
17015,"Mme Chantal ROUIL",INDIVIDU,304,51.96,91.84
17015,"Mme Joëlle BOULON",INDIVIDU,304,51.96,91.84
17015,"M. Jocelyn BRUNEAU",INDIVIDU,301,51.45,90.93
17015,"Mme Marikia RAIMOND",INDIVIDU,299,51.11,90.33
17015,"Mme Nicole BERNY",INDIVIDU,285,48.71,86.10
17016,"M. Alain LEMBERT",INDIVIDU,291,48.33,75.58
17016,"M. Michel PAULHAC",INDIVIDU,282,46.84,73.24
17016,"M. Walter BOSSUET",INDIVIDU,281,46.67,72.98
17016,"M. Alexandre BOUCHET",INDIVIDU,275,45.68,71.42
17016,"M. James FORTIER",INDIVIDU,273,45.34,70.90
17016,"Mme Aurélie PANNAUD",INDIVIDU,270,44.85,70.12
17016,"M. Franck PANNAUD",INDIVIDU,266,44.18,69.09
17016,"M. Claude PREVOST",INDIVIDU,259,43.02,67.27
17016,"Mme Suzy COSSON DESCUBES",INDIVIDU,256,42.52,66.49
17016,"Mme Corine PECHEREAU",INDIVIDU,256,42.52,66.49
17016,"M. Sébastien NORMAND",INDIVIDU,251,41.69,65.19
17016,"M. Didier BRAUD",INDIVIDU,251,41.69,65.19
17016,"Mme Lorys GUEGUEN",INDIVIDU,248,41.19,64.41
17016,"M. Jack CASSOR",INDIVIDU,238,39.53,61.81
17016,"Mme Muriel GOUIN",INDIVIDU,210,34.88,54.54
17016,"M. Ludovic HEDAN",INDIVIDU,149,24.75,38.70
17016,"Mme Jocelyne BODARD",INDIVIDU,139,23.08,36.10
17016,"Mme Annie CAN",INDIVIDU,117,19.43,30.38
17016,"Mme Laura MACLAIR",INDIVIDU,113,18.77,29.35
17016,"M. Philippe BRISSON",INDIVIDU,105,17.44,27.27
17016,"M. Janny FOUCHER",INDIVIDU,105,17.44,27.27
17016,"Mme Caroline DUSSEAU",INDIVIDU,105,17.44,27.27
17016,"Mme Aurélie ORIOU",INDIVIDU,104,17.27,27.01
17016,"M. Yoann GRELLETY",INDIVIDU,100,16.61,25.97
17016,"Mme Colette MUZARD",INDIVIDU,99,16.44,25.71
17016,"M. Kilian MACLAIR",INDIVIDU,99,16.44,25.71
17016,"M. Julien GABORIEAU",INDIVIDU,93,15.44,24.15
17016,"Mme Joelle MERTZ",INDIVIDU,89,14.78,23.11
17016,"M. Patrick BIZET",INDIVIDU,88,14.61,22.85
17016,"Mme Myriam DORVEAUX",INDIVIDU,83,13.78,21.55
17017,"M. Frederic LEVAZEUX",INDIVIDU,281,60.30,93.66
17017,"M. Rodolphe BODET",INDIVIDU,278,59.65,92.66
17017,"M. Gregory HERVE",INDIVIDU,278,59.65,92.66
17017,"Mme Patricia RUMBERGER",INDIVIDU,275,59.01,91.66
17017,"M. Cedric TRANQUARD",INDIVIDU,273,58.58,91.00
17017,"Mme Jacqueline JOLY",INDIVIDU,267,57.29,89.00
17017,"M. Remi LAMARE",INDIVIDU,264,56.65,88.00
17017,"Mme Angele BEAU",INDIVIDU,261,56.00,87.00
17017,"Mme Rita RENOU",INDIVIDU,258,55.36,86.00
17017,"Mme Samantha GUIBERTEAU",INDIVIDU,253,54.29,84.33
17017,"M. Jean MARANDET",INDIVIDU,253,54.29,84.33
17017,"M. David HERRERO",INDIVIDU,250,53.64,83.33
17017,"M. Christian BROUILLET",INDIVIDU,245,52.57,81.66
17017,"M. Jean-Claude DILET",INDIVIDU,238,51.07,79.33
17017,"M. Jean-Michel GUIBERTEAU",INDIVIDU,215,46.13,71.66
17018,"Mme Laurence BUREAU",INDIVIDU,294,48.59,95.76
17018,"Mme Sandrine PAIN",INDIVIDU,290,47.93,94.46
17018,"Mme Valérie BONNET",INDIVIDU,286,47.27,93.15
17018,"M. Philippe VERDIERE",INDIVIDU,285,47.10,92.83
17018,"M. Olivier DENECHAUD",INDIVIDU,281,46.44,91.53
17018,"M. Benoît FOUGERIT",INDIVIDU,277,45.78,90.22
17018,"M. Frédéric MILLEVILLE",INDIVIDU,273,45.12,88.92
17018,"M. Régis GRIGNON",INDIVIDU,273,45.12,88.92
17018,"Mme Anita DJIMLI",INDIVIDU,263,43.47,85.66
17018,"Mme Marie-Laure JOUSSELIN",INDIVIDU,262,43.30,85.34
17018,"M. Frédéric MEMBRUT",INDIVIDU,261,43.14,85.01
17018,"M. Daniel DAUTRY",INDIVIDU,252,41.65,82.08
17018,"M. Jean-Marie TARGE",INDIVIDU,229,37.85,74.59
17018,"M. Jacques DUTEURTRE",INDIVIDU,224,37.02,72.96
17018,"M. Philippe REGNIER",INDIVIDU,221,36.52,71.98
17019,"M. Jean-Louis OLIVIER",LDVD,435,39.54,100.00
17020,"Mme Danielle HENIN",INDIVIDU,158,59.84,95.75
17020,"M. Bruno CHAINIER",INDIVIDU,156,59.09,94.54
17020,"M. Christian ROBERT",INDIVIDU,155,58.71,93.93
17020,"M. Pierre BOURSAUD",INDIVIDU,153,57.95,92.72
17020,"Mme Chantal GUIMBERTEAU",INDIVIDU,153,57.95,92.72
17020,"M. Dominique VINCENT",INDIVIDU,150,56.81,90.90
17020,"M. Loic FALLOUX",INDIVIDU,149,56.43,90.30
17020,"Mme Martine RUCHAUD",INDIVIDU,148,56.06,89.69
17020,"Mme Françoise DE LARQUIER",INDIVIDU,138,52.27,83.63
17020,"Mme Evelyne SAURY",INDIVIDU,135,51.13,81.81
17020,"M. Cedric NABTI",INDIVIDU,129,48.86,78.18
17021,"M. Daniel TROTIN",LDIV,572,21.60,36.06
17021,"M. Michel PRIOUZEAU",LDVG,1014,38.29,63.93
17022,"M. Christian FERRU",INDIVIDU,331,41.11,56.87
17022,"M. Jean GRANDILLON",INDIVIDU,310,38.50,53.26
17022,"M. Jean Marc BLANCHET",INDIVIDU,306,38.01,52.57
17022,"M. Daniel BOUTHIER",INDIVIDU,300,37.26,51.54
17022,"M. Philippe MARC",INDIVIDU,299,37.14,51.37
17022,"Mme Marylène TEXIER",INDIVIDU,298,37.01,51.20
17022,"M. Frederic BAUDOUIN",INDIVIDU,297,36.89,51.03
17022,"Mme Sophie FOUGA",INDIVIDU,296,36.77,50.85
17022,"Mme Marie Christine MORIN",INDIVIDU,295,36.64,50.68
17022,"M. Thierry MADE",INDIVIDU,294,36.52,50.51
17022,"Mme Sylvie BAUDINAUD",INDIVIDU,291,36.14,50.00
17022,"M. Laurent JEAN",INDIVIDU,288,35.77,49.48
17022,"M. Dominique HEISE",INDIVIDU,280,34.78,48.10
17022,"M. Claude MERIGAUD",INDIVIDU,279,34.65,47.93
17022,"M. Nicolas BERCIER",INDIVIDU,277,34.40,47.59
17022,"M. Jean-Luc DIEUMEGARD",INDIVIDU,275,34.16,47.25
17022,"Mme Marie-Madeleine MOREAU",INDIVIDU,274,34.03,47.07
17022,"Mme Sabine PINET",INDIVIDU,274,34.03,47.07
17022,"M. Christian FOUCHER",INDIVIDU,273,33.91,46.90
17022,"Mme Yvette FERRER",INDIVIDU,272,33.78,46.73
17022,"Mme Severine BELFOND",INDIVIDU,270,33.54,46.39
17022,"M. Mathieu DUBOIS",INDIVIDU,270,33.54,46.39
17022,"Mme Evelyne DELMAIRE",INDIVIDU,270,33.54,46.39
17022,"Mme Marianne JANUS",INDIVIDU,267,33.16,45.87
17022,"Mme Francoise LODH",INDIVIDU,265,32.91,45.53
17022,"Mme Colette MACHEFERT",INDIVIDU,264,32.79,45.36
17022,"M. Claude BRISSET",INDIVIDU,261,32.42,44.84
17022,"M. Clement MARTIN",INDIVIDU,260,32.29,44.67
17022,"M. Gilles GILLIARD",INDIVIDU,259,32.17,44.50
17022,"Mme Maria De Los Angeles POULET",INDIVIDU,242,30.06,41.58
17023,"M. Bruno SOGUES",INDIVIDU,119,45.94,57.21
17023,"Mme Ghislaine POUPELIN",INDIVIDU,118,45.55,56.73
17023,"Mme Nathalie BARON",INDIVIDU,118,45.55,56.73
17023,"M. Michel PEAN",INDIVIDU,117,45.17,56.25
17023,"M. Jacky CROIZET",INDIVIDU,117,45.17,56.25
17023,"M. Yves MONDAIN",INDIVIDU,110,42.47,52.88
17023,"Mme Brigitte DUBREUIL",INDIVIDU,109,42.08,52.40
17023,"M. Claude RULLAND",INDIVIDU,108,41.69,51.92
17023,"M. Michel BUREAU",INDIVIDU,107,41.31,51.44
17023,"M. Christian DAUGAS",INDIVIDU,106,40.92,50.96
17023,"Mme Sabrina ROULLIN",INDIVIDU,105,40.54,50.48
17023,"M. Xavier GAUDIN",INDIVIDU,101,38.99,48.55
17023,"M. Thierry LAVAUD",INDIVIDU,97,37.45,46.63
17023,"M. Pascal LARISTAN",INDIVIDU,93,35.90,44.71
17023,"Mme Maryse JOUINOT",INDIVIDU,92,35.52,44.23
17023,"Mme Cécile LAMBERT",INDIVIDU,92,35.52,44.23
17023,"M. Christian REYMOND",INDIVIDU,90,34.74,43.26
17023,"M. Tristan GUILLEMENT",INDIVIDU,89,34.36,42.78
17023,"M. Julien AUDOUIN",INDIVIDU,88,33.97,42.30
