code_insee,nom,parti,nb_voix,percent_inscrits,percents_exprimes
56001,"M. Jean-François MARY",LDVG,1261,45.87,100.00
56002,"M. Bernard AUDRAN",LDVG,727,48.95,100.00
56003,"M. Dominique MOURIER",LDVG,1504,32.18,44.60
56003,"M. Antoine MERCIER",LDVD,1868,39.97,55.39
56004,"Mme Marie-Odile JARLIGANT",LDVD,469,41.61,100.00
56005,"M. Gérard LABOVE",LDVD,721,32.50,47.81
56005,"M. Roland TABART",LDIV,787,35.48,52.18
56006,"M. Michel RUAUD",LDVG,421,37.99,49.01
56006,"M. Guy DROUGARD",LDVG,438,39.53,50.98
56007,"M. Ronan ALLAIN",LDVD,851,9.68,16.45
56007,"M. Roland LE SAUCE",LFG,569,6.47,11.00
56007,"M. Jean-Claude DUMOULIN",LUDI,1733,19.71,33.51
56007,"M. Guy ROUSSEL",LDVG,2018,22.96,39.02
56008,"M. Pascal FILY",LDVG,938,24.33,35.74
56008,"M. Michel BAINVEL",LDIV,1107,28.72,42.18
56008,"M. Claude LEGOFF",LDVG,579,15.02,22.06
56009,"M. Sébastien CHANCLU",INDIVIDU,390,44.67,60.74
56009,"Mme Annaïck HUCHET",INDIVIDU,382,43.75,59.50
56009,"M. Yvon ALLAIN",INDIVIDU,378,43.29,58.87
56009,"M. Eric DELANOË",INDIVIDU,375,42.95,58.41
56009,"M. Stéphane SAMZUN",INDIVIDU,370,42.38,57.63
56009,"Mme Joëlle MATELOT MORAIS",INDIVIDU,369,42.26,57.47
56009,"Mme Christine BERTHO-MAHÉ",INDIVIDU,366,41.92,57.00
56009,"Mme Evelyne LOREAL",INDIVIDU,363,41.58,56.54
56009,"M. Gaël GIRARD",INDIVIDU,362,41.46,56.38
56009,"Mme Marie-Laure MATELOT",INDIVIDU,361,41.35,56.23
56009,"Mme Harriet THOMAS",INDIVIDU,354,40.54,55.14
56009,"M. Pascal MAILLET",INDIVIDU,354,40.54,55.14
56009,"Mme Pierre-Yves LE GAL",INDIVIDU,345,39.51,53.73
56009,"M. Franck THOMAS",INDIVIDU,336,38.48,52.33
56009,"Mme Geneviève GUICHENEY",INDIVIDU,328,37.57,51.09
56009,"M. Philippe VIARD",INDIVIDU,317,36.31,49.37
56009,"M. Alain LE MATELOT",INDIVIDU,309,35.39,48.13
56009,"Mme Nicole MORIN",INDIVIDU,283,32.41,44.08
