code_insee,nom,parti,nb_voix,percent_inscrits,percents_exprimes
93001,"M. Michel JOUANNIN",LEXG,301,1.09,2.71
93001,"M. Pascal BEAUDET",LFG,3646,13.21,32.90
93001,"M. Jacques SALVATOR",LUG,3560,12.90,32.12
93001,"M. Samir MAIZAT",LDIV,789,2.86,7.12
93001,"M. Thierry AUGY",LDVD,761,2.75,6.86
93001,"M. Fayçal MENIA",LUD,1362,4.93,12.29
93001,"M. Stéphane PELLICCIA",LDVD,662,2.40,5.97
93005,"M. Bruno BESCHIZZA",LUD,9150,20.38,41.29
93005,"M. Marc DARSY",LEXG,407,0.90,1.83
93005,"M. Jacques CHAUSSAT",LUDI,3183,7.09,14.36
93005,"M. Gérard SEGURA",LUG,5910,13.16,26.66
93005,"M. Alain AMEDRO",LDVG,2023,4.50,9.12
93005,"M. Moktar FARHAT",LDVG,1203,2.68,5.42
93005,"M. Michel LEFEBVRE",LEXG,284,0.63,1.28
93006,"M. Laurent JAMET",LFG,1795,9.72,21.25
93006,"M. Mohamed HAKEM",LDVG,879,4.76,10.40
93006,"M. Jacques NIO",LUD,864,4.68,10.23
93006,"Mme Mireille FERRI",LVEC,1514,8.20,17.92
93006,"M. Tony DI MARTINO",LSOC,1794,9.72,21.24
93006,"M. Jean-Marc LINUS",LEXG,122,0.66,1.44
93006,"M. Jean-Pierre MERCIER",LEXG,136,0.73,1.61
93006,"M. Marc EVERBECQ",LDVG,1340,7.26,15.86
93007,"M. Thierry MEIGNEN",LUMP,5481,21.71,46.52
93007,"M. Marc BOULANGER",LDVD,406,1.60,3.44
93007,"M. Serge FOURNET",LEXG,265,1.04,2.24
93007,"M. Didier MIGNOT",LUG,5238,20.74,44.46
93007,"M. Edwin LEGRIS",LDVD,390,1.54,3.31
93008,"Mme Annie BOUBAULT",LEXG,397,1.79,4.69
93008,"M. Pierre RAMOS",LDVD,928,4.20,10.96
93008,"Mme Catherine PEYGE",LUG,3419,15.48,40.39
93008,"M. Stéphane DE PAOLI",LUDI,3720,16.85,43.95
93010,"M. Hakim KADRI",LDVG,1311,5.12,12.08
93010,"Mme Fatou MEÏTE",LDVG,507,1.98,4.67
93010,"M. Stephen HERVE",LUD,4005,15.66,36.90
93010,"Mme Sylvine THOMASSIN",LUG,5029,19.67,46.34
93013,"Mme Valérie MERY",LSOC,467,7.15,14.23
93013,"M. Vincent CAPO-CANELLAS",LUDI,1929,29.56,58.81
93013,"M. Johnny MAGAMOOTOO",LDIV,531,8.13,16.18
93013,"M. Sebastien FOY",LDVD,353,5.40,10.76
93014,"M. Nicolas HENAULT",LUMP,760,7.00,18.48
93014,"M. Olivier KLEIN",LUG,2698,24.85,65.62
93014,"M. Sullivan MUNOZ",LEXG,143,1.31,3.47
93014,"M. Mohamed DINE",LUDI,510,4.69,12.40
93015,"M. Raymond COENNE",LUD,834,24.69,36.24
93015,"M. Ludovic TORO",LDVD,1110,32.86,48.23
93015,"M. Gérard AUGER",LUG,357,10.57,15.51
93027,"M. Gilles POUX",LUG,3361,23.41,57.88
93027,"Mme Nabiha REZKALLA",LDVG,459,3.19,7.90
93027,"M. Albin PHILIPPS",LDVG,311,2.16,5.35
93027,"M. Samir KHEROUNI",LDVG,402,2.80,6.92
93027,"Mme Cécile DUCHENE",LEXG,218,1.51,3.75
93027,"M. Kamel HAMZA",LUMP,1055,7.35,18.17
93029,"Mme Nathalie VASSEUR",LFG,1874,5.26,11.16
93029,"M. Hacène CHIBANE",LSOC,1856,5.21,11.06
93029,"Mme Estelle JAQUET",LEXG,454,1.27,2.70
93029,"M. Jean-Christophe LAGARDE",LUD,12595,35.36,75.06
93030,"M. Michel DELPLACE",LFG,476,8.56,18.21
93030,"M. André VEYSSIERE",LUD,1384,24.89,52.96
93030,"Mme Janine LOPEZ",LSOC,753,13.54,28.81
93031,"M. Yannick TRIGANCE",LUG,3037,12.19,27.22
93031,"M. Daniel RIGAULT",LFG,470,1.88,4.21
93031,"M. Oben AYYILDIZ",LDVD,393,1.57,3.52
93031,"M. Hervé CHEVREAU",LDVD,7254,29.12,65.03
93032,"M. Jean-François THEVENOT",LDVG,968,4.25,8.75
93032,"M. Aurélien BERTHOU",LUG,3245,14.26,29.35
93032,"M. Michel TEULET",LUD,6840,30.06,61.88
93033,"Mme Maria GENARO",LSOC,247,5.29,7.84
93033,"M. FRANCK ATTAL",LUMP,1012,21.67,32.12
93033,"M. Jean-Pierre CALMETTE",LUD,854,18.29,27.11
93033,"M. Eric SCHLEGEL",LDVD,1037,22.21,32.92
93039,"M. Christophe ROSÉ",LSOC,280,7.73,14.82
93039,"M. Michel BOURGAIN",LDVG,972,26.84,51.45
93039,"M. Pascal AKOUN",LFG,544,15.02,28.79
93039,"M. Benoît MARANGET",LEXG,93,2.56,4.92
93045,"Mme Christine SAMSON",LEXG,198,1.43,2.69
93045,"M. Daniel GUIRAUD",LUG,4086,29.60,55.59
93045,"Mme Virginie GRAND",LUD,1960,14.20,26.67
93045,"M. Fabien DUSSUD",LEXG,126,0.91,1.71
93045,"Mme Marie-Genevieve LENTAIGNE",LDVG,979,7.09,13.32
