code_insee,nom,parti,nb_voix,percent_inscrits,percents_exprimes
95002,"Mme Sandrine ESCHBACH",INDIVIDU,397,53.57,79.87
95002,"M. Grégory MACE",INDIVIDU,391,52.76,78.67
95002,"Mme Cécile VERDIER",INDIVIDU,391,52.76,78.67
95002,"Mme Gaëlle BARTONI",INDIVIDU,391,52.76,78.67
95002,"Mme Dominique CHERPIN",INDIVIDU,390,52.63,78.47
95002,"Mme Céline TRANCOSO",INDIVIDU,390,52.63,78.47
95002,"Mme Nathalie TCHATCHA",INDIVIDU,388,52.36,78.06
95002,"M. Eric SERAIN",INDIVIDU,388,52.36,78.06
95002,"Mme Sylvie RONGIER",INDIVIDU,386,52.09,77.66
95002,"M. Pascal DUMONT",INDIVIDU,386,52.09,77.66
95002,"M. Karim BENKAROUN",INDIVIDU,385,51.95,77.46
95002,"M. Philippe DELAMARRE",INDIVIDU,382,51.55,76.86
95002,"M. Raymond VAUVILLIERS",INDIVIDU,373,50.33,75.05
95002,"M. Patrick PELLETIER",INDIVIDU,372,50.20,74.84
95002,"M. Gérard FRAISSE",INDIVIDU,368,49.66,74.04
95002,"M. Gerard TARALL",INDIVIDU,83,11.20,16.70
95002,"M. Jérémy THEBAULT",INDIVIDU,73,9.85,14.68
95002,"M. Gérard ANDRE",INDIVIDU,70,9.44,14.08
95002,"Mme Béatrice LEGEAI",INDIVIDU,70,9.44,14.08
95002,"M. Yann CHAMPION",INDIVIDU,70,9.44,14.08
95002,"Mme Chantal BAUDOIN",INDIVIDU,69,9.31,13.88
95002,"M. Daniel DE AZEVEDO",INDIVIDU,69,9.31,13.88
95002,"Mme Claude LAMBERT",INDIVIDU,68,9.17,13.68
95002,"Mme Renée BOBIN",INDIVIDU,68,9.17,13.68
95002,"M. Alain DURAND",INDIVIDU,67,9.04,13.48
95008,"M. Emmanuel COUESNON",INDIVIDU,237,43.09,58.51
95008,"M. Jean-Bernard TECHER",INDIVIDU,225,40.90,55.55
95008,"M. Jérôme VALLEE",INDIVIDU,225,40.90,55.55
95008,"Mme Caroline GUYADER",INDIVIDU,222,40.36,54.81
95008,"M. Jean-Claude ROTH",INDIVIDU,221,40.18,54.56
95008,"Mme Muriel BONNEAU",INDIVIDU,221,40.18,54.56
95008,"Mme Laurence SCELLE",INDIVIDU,221,40.18,54.56
95008,"Mme Clémentine THOMAS",INDIVIDU,221,40.18,54.56
95008,"Mme Régine N'TSUGLO",INDIVIDU,220,40.00,54.32
95008,"M. Pascal VIDALIE",INDIVIDU,218,39.63,53.82
95008,"M. Alexandre DURANTE",INDIVIDU,217,39.45,53.58
95008,"M. Sébastien RIFFAUT",INDIVIDU,213,38.72,52.59
95008,"Mme Sylvie COVILLE",INDIVIDU,206,37.45,50.86
95008,"Mme Laure COUESNON",INDIVIDU,196,35.63,48.39
95008,"Mme Monique BELLEC",INDIVIDU,185,33.63,45.67
95008,"M. Roger THIBAULT",INDIVIDU,184,33.45,45.43
95008,"Mme Nathalie AVENEL",INDIVIDU,180,32.72,44.44
95008,"M. Alain EMERY",INDIVIDU,177,32.18,43.70
95008,"M. Patrick BOUARD",INDIVIDU,176,32.00,43.45
95008,"Mme Sylvie LE BOHEC",INDIVIDU,174,31.63,42.96
95008,"M. Guy BRASSELET",INDIVIDU,174,31.63,42.96
95008,"M. Jean-Francois MOESAN",INDIVIDU,173,31.45,42.71
95008,"Mme Jennifer CHARLES",INDIVIDU,172,31.27,42.46
95008,"M. Patrick PONTHIER",INDIVIDU,172,31.27,42.46
95008,"M. Gérard CHÉREAU",INDIVIDU,169,30.72,41.72
95008,"M. Fabrice SERVIN",INDIVIDU,169,30.72,41.72
95008,"M. Frédéric TUAL",INDIVIDU,169,30.72,41.72
95008,"Mme Mylène GEFFROY",INDIVIDU,168,30.54,41.48
95008,"M. Nicolas FOUASSIER",INDIVIDU,166,30.18,40.98
95008,"Mme Aimée VAILLANT",INDIVIDU,166,30.18,40.98
95011,"M. Brice GRELLIER",INDIVIDU,153,50.66,86.44
95011,"Mme Marie-Thérèse HERBINIER",INDIVIDU,152,50.33,85.87
95011,"M. Jean SUZÉ",INDIVIDU,150,49.66,84.74
95011,"M. Stéphane FRANCON",INDIVIDU,147,48.67,83.05
95011,"Mme Céline ASBROUCQ",INDIVIDU,146,48.34,82.48
95011,"M. Guy FOURNIER",INDIVIDU,146,48.34,82.48
95011,"M. Philippe BOUILLETTE",INDIVIDU,145,48.01,81.92
95011,"M. Jean-Joël GIL",INDIVIDU,145,48.01,81.92
95011,"Mme Sylvie LEFRANCOIS",INDIVIDU,145,48.01,81.92
95011,"M. Jean-Jacques SCHREIBER",INDIVIDU,142,47.01,80.22
95011,"Mme Martine SOREL",INDIVIDU,138,45.69,77.96
95012,"M. Thierry DELAPORTE",INDIVIDU,88,56.77,88.88
95012,"Mme Christine POURRE",INDIVIDU,86,55.48,86.86
95012,"M. Sébastien LEBARQUE",INDIVIDU,86,55.48,86.86
95012,"Mme Frederique CAMBOURIEUX",INDIVIDU,85,54.83,85.85
95012,"Mme Marie-Thérèse LERET",INDIVIDU,84,54.19,84.84
95012,"Mme Michelle PYCK",INDIVIDU,84,54.19,84.84
95012,"M. Alain ZAPPELINI",INDIVIDU,83,53.54,83.83
95012,"Mme Marie VIEILLARD",INDIVIDU,83,53.54,83.83
95012,"M. Laurent MARQUOT",INDIVIDU,80,51.61,80.80
95012,"M. Lemy DILUKEBA",INDIVIDU,80,51.61,80.80
95012,"M. Pascal FRANCOIS",INDIVIDU,79,50.96,79.79
95014,"M. Daniel FARGEOT",LUMP,712,45.26,71.20
95014,"Mme Cecile JUDE",LDIV,288,18.30,28.80
95018,"M. Zouber SOTBAR",LDVG,689,1.30,2.57
95018,"M. Dominique MARIETTE",LEXG,837,1.58,3.12
95018,"M. Philippe DOUCET",LUG,11191,21.16,41.76
95018,"M. Salah BELLOUTI",LDIV,455,0.86,1.69
95018,"M. Georges MOTHRON",LUMP,11846,22.40,44.21
95018,"Mme Cécile SELLIER",LFG,1774,3.35,6.62
95019,"M. Sylvain LASSONDE",LDVG,1113,14.19,27.93
95019,"M. Michel AUMAS",LUD,2871,36.61,72.06
95023,"Mme Véronique GRISON-LELANDAIS",INDIVIDU,205,40.91,52.16
95023,"M. René DESMOTTES",INDIVIDU,203,40.51,51.65
95023,"M. Jean-Michel BRIGANT",INDIVIDU,202,40.31,51.39
95023,"M. Antonio DUARTE",INDIVIDU,202,40.31,51.39
95023,"M. Anthony HUMBERT",INDIVIDU,201,40.11,51.14
95023,"M. François PELEGRIN",INDIVIDU,201,40.11,51.14
95023,"M. Jean-Pierre PLANQUE",INDIVIDU,201,40.11,51.14
95023,"M. José MARQUES DE ANDRADE",INDIVIDU,201,40.11,51.14
95023,"Mme Nadine LECLERCQ",INDIVIDU,200,39.92,50.89
95023,"Mme Virginie MARLIER",INDIVIDU,200,39.92,50.89
95023,"M. Frédéric DESPRES",INDIVIDU,198,39.52,50.38
95023,"M. Laurent BERANGER",INDIVIDU,197,39.32,50.12
95023,"M. Vincent MAUVIEL",INDIVIDU,196,39.12,49.87
95023,"Mme Nathalie POTEAU",INDIVIDU,195,38.92,49.61
95023,"M. Richard EUGENE",INDIVIDU,194,38.72,49.36
95023,"Mme Liliane BEAUFORT",INDIVIDU,190,37.92,48.34
95023,"M. Jean-Pierre MANTEAUX",INDIVIDU,190,37.92,48.34
95023,"Mme Nathalie ROUGEAUX",INDIVIDU,188,37.52,47.83
95023,"Mme Joelle BECK",INDIVIDU,187,37.32,47.58
95023,"Mme Valérie GRENIER",INDIVIDU,186,37.12,47.32
95023,"M. Jean-Pierre PAROUTY",INDIVIDU,186,37.12,47.32
95023,"M. Thierry BAZOT",INDIVIDU,185,36.92,47.07
95023,"M. Philippe JAVAUX",INDIVIDU,185,36.92,47.07
95023,"Mme Colette TERNON",INDIVIDU,184,36.72,46.81
95023,"M. Gérard BOURRIER",INDIVIDU,184,36.72,46.81
95023,"Mme Colette ROBIN",INDIVIDU,184,36.72,46.81
95023,"M. Steven DE CARVALHO",INDIVIDU,183,36.52,46.56
95023,"M. Jean-Pierre MOREL",INDIVIDU,183,36.52,46.56
95023,"Mme Gisèle GAINCHE",INDIVIDU,183,36.52,46.56
95023,"M. Pierre GASTON",INDIVIDU,181,36.12,46.05
95023,"M. Sébastien POTHIN",INDIVIDU,8,1.59,2.03
95024,"M. Pierre-Antoine BEERNAERT",INDIVIDU,125,62.18,95.41
95024,"M. Emmanuel FLEURIER",INDIVIDU,123,61.19,93.89
95024,"M. Jean BEERNAERT",INDIVIDU,121,60.19,92.36
