code_insee,nom,parti,nb_voix,percent_inscrits,percents_exprimes
38001,"M. Jean-Pierre CHABERT",LDVD,585,27.97,47.59
38001,"M. François BOUCLY",LMDM,644,30.79,52.40
38002,"M. Bertrand GIRAUD",INDIVIDU,469,62.86,93.42
38002,"M. Denis SECHER",INDIVIDU,462,61.93,92.03
38002,"M. Jacques LESIMPLE",INDIVIDU,461,61.79,91.83
38002,"M. Gérard JOURDAN",INDIVIDU,459,61.52,91.43
38002,"Mme Cécile PARET",INDIVIDU,458,61.39,91.23
38002,"M. Pierre DEBOLLE",INDIVIDU,451,60.45,89.84
38002,"M. Jean PICCHIONI",INDIVIDU,425,56.97,84.66
38002,"M. Lionel REY",INDIVIDU,424,56.83,84.46
38002,"Mme Nadège ROUSSEL",INDIVIDU,423,56.70,84.26
38002,"Mme Véronique ORGNON",INDIVIDU,419,56.16,83.46
38002,"M. Jean-Michel PIASENTIN",INDIVIDU,419,56.16,83.46
38002,"Mme Catherine GUIGUET",INDIVIDU,380,50.93,75.69
38002,"Mme Anne TREGLOZE",INDIVIDU,377,50.53,75.09
38002,"Mme Valérie CORDIER",INDIVIDU,331,44.36,65.93
38002,"Mme Michele GAGNAIRE",INDIVIDU,292,39.14,58.16
38002,"M. Pierre RIVENS",INDIVIDU,129,17.29,25.69
38003,"M. Mathieu TERRU",INDIVIDU,390,52.91,92.85
38003,"Mme Céline ARNAUD",INDIVIDU,389,52.78,92.61
38003,"Mme Nicole BARROT",INDIVIDU,389,52.78,92.61
38003,"Mme Anne-Marie MANDEREAU",INDIVIDU,386,52.37,91.90
38003,"M. Adrian FRAGNOUD",INDIVIDU,385,52.23,91.66
38003,"M. Christophe POULLENARD",INDIVIDU,384,52.10,91.42
38003,"M. Florent BONIN",INDIVIDU,383,51.96,91.19
38003,"M. Jean-Marc TEYSSIER",INDIVIDU,383,51.96,91.19
38003,"Mme Claire MAILLARD",INDIVIDU,380,51.56,90.47
38003,"M. Bernard DHERMY",INDIVIDU,375,50.88,89.28
38003,"Mme Catherine PLANCHE",INDIVIDU,365,49.52,86.90
38003,"M. Christian CHALENCON",INDIVIDU,363,49.25,86.42
38003,"M. Cédric GIRAUD",INDIVIDU,362,49.11,86.19
38003,"M. Alain DOCHER",INDIVIDU,352,47.76,83.80
38003,"M. Christian MONTEYREMARD",INDIVIDU,332,45.04,79.04
38004,"Mme Ghislaine ZAMORA",LUDI,308,37.37,100.00
38005,"M. Laurent PELLISSIER",INDIVIDU,508,54.50,83.27
38005,"M. Alain GINIES",INDIVIDU,499,53.54,81.80
38005,"M. Louis CHATEL",INDIVIDU,490,52.57,80.32
38005,"Mme Edith GACHET",INDIVIDU,485,52.03,79.50
38005,"M. Raymond MICHEL",INDIVIDU,484,51.93,79.34
38005,"Mme Sandrine GUERIN",INDIVIDU,478,51.28,78.36
38005,"M. Jacques DUSSERT",INDIVIDU,473,50.75,77.54
38005,"M. Michel MOINE",INDIVIDU,471,50.53,77.21
38005,"Mme Isabelle GUILINI",INDIVIDU,470,50.42,77.04
38005,"Mme Marie-France HOUDE",INDIVIDU,454,48.71,74.42
38005,"Mme Murielle VIARD GAUDIN",INDIVIDU,454,48.71,74.42
38005,"M. Aime GUILLOT",INDIVIDU,429,46.03,70.32
38005,"M. Patrick LANG",INDIVIDU,416,44.63,68.19
38005,"M. Jérémie BRACONNIER",INDIVIDU,337,36.15,55.24
38005,"M. Richard VIARD",INDIVIDU,329,35.30,53.93
38005,"M. Nicolas PERRIN",INDIVIDU,196,21.03,32.13
38005,"Mme Josette LAVIGNE",INDIVIDU,193,20.70,31.63
38005,"Mme Martine RAIMBAULT",INDIVIDU,184,19.74,30.16
38005,"Mme Christiane PELLISSIER",INDIVIDU,162,17.38,26.55
38005,"Mme Estelle OUDART",INDIVIDU,157,16.84,25.73
38005,"Mme Brigitte FAVIER",INDIVIDU,130,13.94,21.31
38005,"M. Pascal LEGENDRE",INDIVIDU,123,13.19,20.16
38005,"M. Alain FAVIER",INDIVIDU,117,12.55,19.18
38006,"M. Philippe LANGENIEUX-VILLARD",LUMP,1134,38.23,56.30
38006,"Mme Valérie BIBOLLET",LDVG,880,29.66,43.69
38008,"Mme Eliane TIERI",INDIVIDU,28,70.00,100.00
38008,"M. Yves CARTIER",INDIVIDU,27,67.50,96.42
38008,"M. Philippe CONTARD",INDIVIDU,27,67.50,96.42
38008,"M. Jean-Claude ABERT",INDIVIDU,26,65.00,92.85
38008,"M. Jean-Louis FROMENT",INDIVIDU,25,62.50,89.28
38008,"M. Bernard BAUDET",INDIVIDU,25,62.50,89.28
38008,"M. Richard ABERT",INDIVIDU,24,60.00,85.71
38009,"M. Denis ROZIER",LDVG,285,38.00,60.00
38009,"Mme Martine FENOY",LDIV,190,25.33,40.00
38010,"Mme Nora CHEBBI",INDIVIDU,231,50.65,61.60
38010,"M. Pierre-Marie PRAL",INDIVIDU,229,50.21,61.06
38010,"M. Jean-Marc BERBY",INDIVIDU,223,48.90,59.46
38010,"Mme Véronique THOMAS",INDIVIDU,216,47.36,57.60
38010,"Mme Éléonore VERDET",INDIVIDU,216,47.36,57.60
38010,"M. Thierry FOURT",INDIVIDU,215,47.14,57.33
38010,"M. Gaël BADIOU",INDIVIDU,214,46.92,57.06
38010,"M. Marcel GAUTHIER",INDIVIDU,214,46.92,57.06
38010,"Mme Anne-Catline AMADEI",INDIVIDU,213,46.71,56.80
38010,"M. Robert LAMOUREUX",INDIVIDU,210,46.05,56.00
38010,"Mme Sandra GOUTTENOIRE",INDIVIDU,207,45.39,55.20
38010,"M. Wilfried GIRAUDEAU",INDIVIDU,204,44.73,54.40
38010,"Mme Monique DUFOUR",INDIVIDU,203,44.51,54.13
38010,"M. Giuseppe DE IESO",INDIVIDU,194,42.54,51.73
38010,"M. Didier PONCET",INDIVIDU,189,41.44,50.40
38010,"M. Franck GENEVAY",INDIVIDU,174,38.15,46.40
38010,"M. Pascal PELISSIER",INDIVIDU,170,37.28,45.33
38010,"Mme Geneviève BELLON",INDIVIDU,170,37.28,45.33
38010,"Mme Isabelle GENTIL",INDIVIDU,165,36.18,44.00
38010,"M. Denis GANDON",INDIVIDU,161,35.30,42.93
38010,"M. Jean-Marc GAUDICHON",INDIVIDU,159,34.86,42.40
38010,"M. Thierry GARIOUD",INDIVIDU,158,34.64,42.13
38010,"Mme Odile PENNESTRI",INDIVIDU,153,33.55,40.80
38010,"M. Laurent GRIZARD",INDIVIDU,153,33.55,40.80
38010,"M. Christian BARDOT",INDIVIDU,149,32.67,39.73
38010,"M. Florian BOZON",INDIVIDU,148,32.45,39.46
38010,"Mme Marielle REPPELIN",INDIVIDU,148,32.45,39.46
38010,"M. Antonio VALDIVIA",INDIVIDU,147,32.23,39.20
38010,"Mme Simone LARDET",INDIVIDU,145,31.79,38.66
38010,"Mme Marjorie BARRIER",INDIVIDU,130,28.50,34.66
38011,"M. Michel BRIVET",INDIVIDU,417,51.48,74.19
38011,"M. Frédéric CHAULET",INDIVIDU,413,50.98,73.48
38011,"Mme Agnès MOLINARI",INDIVIDU,410,50.61,72.95
38011,"Mme Laëtitia SOUBEYRAN",INDIVIDU,409,50.49,72.77
38011,"Mme Pâquerette DESSAIX- JOLIVET",INDIVIDU,408,50.37,72.59
