code_insee,nom,parti,nb_voix,percent_inscrits,percents_exprimes
88001,"M. Yannick JEANROY",INDIVIDU,40,68.96,88.88
88001,"M. Laurent LHUILLIER",INDIVIDU,39,67.24,86.66
88001,"M. Louis MULOT",INDIVIDU,38,65.51,84.44
88001,"Mme Martine NICOLAS",INDIVIDU,38,65.51,84.44
88001,"Mme Isabelle BARTHELEMY",INDIVIDU,35,60.34,77.77
88001,"M. Christian CHOBAUT",INDIVIDU,35,60.34,77.77
88001,"Mme Aurélie MARTIN-THERNIER",INDIVIDU,35,60.34,77.77
88002,"M. Daniel WENDLING",INDIVIDU,38,69.09,90.47
88002,"Mme Bernadette CUSSENOT",INDIVIDU,34,61.81,80.95
88002,"M. Arnaud DE JUGLART DE LARDINIE",INDIVIDU,30,54.54,71.42
88002,"M. Bernard DUGRAVOT",INDIVIDU,30,54.54,71.42
88002,"M. Paul DESCOURT",INDIVIDU,30,54.54,71.42
88002,"Mme Véronique MUNIERE",INDIVIDU,27,49.09,64.28
88002,"M. Jérôme CHOGNOT",INDIVIDU,26,47.27,61.90
88003,"M. André POIROT",INDIVIDU,44,66.66,88.00
88003,"M. François LARMINAUX",INDIVIDU,41,62.12,82.00
88003,"M. Benoît GOMES",INDIVIDU,40,60.60,80.00
88003,"Mme Marie-Josée GIRAUD",INDIVIDU,39,59.09,78.00
88003,"Mme Marie-Hélène GOLIK",INDIVIDU,39,59.09,78.00
88003,"Mme Marie-Claire POIROT",INDIVIDU,36,54.54,72.00
88003,"M. Jean-Paul MAILLE",INDIVIDU,34,51.51,68.00
88004,"M. Hervé DEFRAIN",INDIVIDU,99,71.22,87.61
88004,"M. Thierry HUBRECHT",INDIVIDU,98,70.50,86.72
88004,"M. Bernard DEFRAIN",INDIVIDU,98,70.50,86.72
88004,"M. Francis ODINOT",INDIVIDU,97,69.78,85.84
88004,"Mme Evelyne VICAIRE",INDIVIDU,97,69.78,85.84
88004,"M. Guy ODINOT",INDIVIDU,91,65.46,80.53
88004,"M. Thierry DEFRAIN",INDIVIDU,90,64.74,79.64
88004,"M. Michel VICAIRE",INDIVIDU,88,63.30,77.87
88004,"M. Christian POIROT",INDIVIDU,87,62.58,76.99
88004,"M. Jacques DROUIN",INDIVIDU,85,61.15,75.22
88004,"M. Jérôme POIROT",INDIVIDU,73,52.51,64.60
88004,"M. Marcel SIMONNOT",INDIVIDU,33,23.74,29.20
88004,"M. Christophe COUTURIER",INDIVIDU,21,15.10,18.58
88005,"Mme Jocelyne MANTOVANI",INDIVIDU,106,55.49,76.25
88005,"M. Dominique AUBERT",INDIVIDU,101,52.87,72.66
88005,"M. Cyril BROCHEREUX",INDIVIDU,101,52.87,72.66
88005,"M. Jean-Claude HUGUENY",INDIVIDU,101,52.87,72.66
88005,"M. Fernand FULPIN",INDIVIDU,100,52.35,71.94
88005,"M. Christophe BRIGNON",INDIVIDU,99,51.83,71.22
88005,"Mme Hélène GRANDJEAN",INDIVIDU,98,51.30,70.50
88005,"Mme Evelyne LECLERCQ",INDIVIDU,98,51.30,70.50
88005,"Mme Beatrice DUVAL",INDIVIDU,96,50.26,69.06
88005,"Mme Yvonne NOIROT",INDIVIDU,94,49.21,67.62
88005,"Mme Julia WIGISHOFF",INDIVIDU,94,49.21,67.62
88005,"M. Jean François BRIGNON",INDIVIDU,49,25.65,35.25
88005,"M. Claude MOUGEAT",INDIVIDU,44,23.03,31.65
88005,"M. Gérard KOBLE",INDIVIDU,44,23.03,31.65
88005,"M. André ROLAND",INDIVIDU,38,19.89,27.33
88005,"Mme Viviane BRIGNON",INDIVIDU,36,18.84,25.89
88005,"Mme Jeannine GAUTHIER",INDIVIDU,34,17.80,24.46
88005,"Mme Sylvie ROUGIER",INDIVIDU,33,17.27,23.74
88005,"Mme Brigitte GEORGEL",INDIVIDU,31,16.23,22.30
88005,"Mme Marjorie DEMENGEL",INDIVIDU,30,15.70,21.58
88006,"M. Julien MARLANGEON",INDIVIDU,172,69.07,96.08
88006,"M. Michel GEORGES",INDIVIDU,163,65.46,91.06
88006,"Mme Mélanie AUER",INDIVIDU,162,65.06,90.50
88006,"Mme Emilie PEZEL",INDIVIDU,161,64.65,89.94
88006,"M. André OSWALD",INDIVIDU,157,63.05,87.70
88006,"Mme Marie-claire TOCQUARD",INDIVIDU,156,62.65,87.15
88006,"M. Michel EYME",INDIVIDU,154,61.84,86.03
88006,"M. Patrick OLIVIER",INDIVIDU,150,60.24,83.79
88006,"M. Bertrand BRARD",INDIVIDU,149,59.83,83.24
