code_insee,nom,parti,nb_voix,percent_inscrits,percents_exprimes
62001,"M. Dominique ROBILLART",LDVD,740,49.03,100.00
62002,"M. Jean-François LALY",INDIVIDU,138,75.40,92.61
62002,"M. Jean-Louis LECOCQ",INDIVIDU,127,69.39,85.23
62002,"M. Dominique DEBEUGNY",INDIVIDU,121,66.12,81.20
62002,"M. Eric CHIVORET",INDIVIDU,121,66.12,81.20
62002,"M. Guy LAMOTTE",INDIVIDU,119,65.02,79.86
62002,"Mme Maryse DINGREVILLE",INDIVIDU,110,60.10,73.82
62002,"Mme Sylvie DUBOIS",INDIVIDU,107,58.46,71.81
62002,"Mme Annick LARDIER",INDIVIDU,104,56.83,69.79
62002,"Mme Peggy AMBEZA",INDIVIDU,93,50.81,62.41
62002,"Mme Valérie MICHAUX",INDIVIDU,93,50.81,62.41
62002,"M. Fabien HANQUIEZ",INDIVIDU,93,50.81,62.41
62002,"Mme Caroline BEDU",INDIVIDU,79,43.16,53.02
62002,"M. Cédric CARTIER",INDIVIDU,69,37.70,46.30
62002,"Mme Isabelle CAZIN",INDIVIDU,50,27.32,33.55
62003,"M. Philippe LA GRANGE",INDIVIDU,334,65.49,98.52
62003,"Mme Patricia LAUDE",INDIVIDU,332,65.09,97.93
62003,"M. Jean-Marc LEROY",INDIVIDU,331,64.90,97.64
62003,"M. Jean-Michel ROUTIER",INDIVIDU,331,64.90,97.64
62003,"M. Vincent LHOMME",INDIVIDU,331,64.90,97.64
62003,"Mme Catherine DUROT",INDIVIDU,329,64.50,97.05
62003,"M. Serge DRUBBELS",INDIVIDU,329,64.50,97.05
62003,"M. Nicolas LEBRUN-BABLED",INDIVIDU,327,64.11,96.46
62003,"M. Christian DURIEZ",INDIVIDU,326,63.92,96.16
62003,"M. David GALET",INDIVIDU,326,63.92,96.16
62003,"Mme Sabrina DECOBERT",INDIVIDU,322,63.13,94.98
62003,"M. Francis PAWLICKI",INDIVIDU,320,62.74,94.39
62003,"M. Frédéric DHAYNAUT",INDIVIDU,316,61.96,93.21
62003,"M. Laurent BURKAT",INDIVIDU,315,61.76,92.92
62003,"Mme Christine CORROYEZ",INDIVIDU,310,60.78,91.44
62004,"M. Pascal LACHAMBRE",LUG,1992,33.60,51.98
62004,"M. Jean-Paul LEBLANC",LDVG,1840,31.03,48.01
62005,"M. Bernard DE REU",LDVD,309,44.01,100.00
62006,"M. Didier LABOURÉ",INDIVIDU,105,39.92,44.87
62006,"M. Xavier DUQUESNE",INDIVIDU,104,39.54,44.44
62006,"M. Philippe LESAGE",INDIVIDU,97,36.88,41.45
62006,"M. Christophe DESSENNE",INDIVIDU,89,33.84,38.03
62006,"M. Alain POLLART",INDIVIDU,87,33.07,37.17
62006,"M. Marc POPCZYK",INDIVIDU,87,33.07,37.17
62006,"M. Dominique BAILLOEUIL",INDIVIDU,86,32.69,36.75
62006,"M. Patrice DARTUS",INDIVIDU,86,32.69,36.75
62006,"M. Jean-Pierre DEBAENE",INDIVIDU,80,30.41,34.18
62006,"M. François VENVILLE",INDIVIDU,80,30.41,34.18
62006,"M. Joël LEPECUCHELLE",INDIVIDU,77,29.27,32.90
62006,"M. Fredy DARTUS",INDIVIDU,77,29.27,32.90
62006,"Mme Céline CACHEUX",INDIVIDU,76,28.89,32.47
62006,"Mme Odile BERTOUX",INDIVIDU,74,28.13,31.62
62006,"M. Hervé PRONIER",INDIVIDU,74,28.13,31.62
62006,"M. Daniel LAVOISIER",INDIVIDU,74,28.13,31.62
62006,"Mme Aurélie LESAGE",INDIVIDU,74,28.13,31.62
62006,"M. Sylvain MARQUIS",INDIVIDU,73,27.75,31.19
62006,"M. Hugues LAVOISIER",INDIVIDU,70,26.61,29.91
62006,"Mme Marie-Thérèse BERTOUX",INDIVIDU,70,26.61,29.91
62006,"M. Laurent GOUBET",INDIVIDU,69,26.23,29.48
62006,"Mme Gwendoline VASSEUR",INDIVIDU,69,26.23,29.48
62006,"M. Gérald BERTOUX",INDIVIDU,68,25.85,29.05
62006,"Mme Monique FLAMENT",INDIVIDU,66,25.09,28.20
62006,"M. Dominique LANCIAL",INDIVIDU,64,24.33,27.35
62006,"M. Christophe LESCUREUX",INDIVIDU,62,23.57,26.49
62006,"M. Marceau PRONIER",INDIVIDU,60,22.81,25.64
62006,"Mme Marjolaine DARTUS",INDIVIDU,60,22.81,25.64
62006,"M. Antony BOUTEMY",INDIVIDU,58,22.05,24.78
62006,"M. Patrick BRIAUX",INDIVIDU,57,21.67,24.35
62006,"Mme Lyse-Mary LEPOIVRE",INDIVIDU,56,21.29,23.93
62006,"M. Henri BRIDOUX",INDIVIDU,55,20.91,23.50
62006,"Mme Sophie GOUVERNEUR",INDIVIDU,53,20.15,22.64
62007,"M. Gilbert MAYEUR",INDIVIDU,315,55.75,68.03
62007,"Mme Juliette OTENDE",INDIVIDU,308,54.51,66.52
62007,"M. Gervais FRANCOIS",INDIVIDU,307,54.33,66.30
62007,"Mme Denise RAVAUD",INDIVIDU,296,52.38,63.93
62007,"M. Cédric BRIET",INDIVIDU,295,52.21,63.71
62007,"Mme Monique TREUTENAERE",INDIVIDU,293,51.85,63.28
62007,"M. Fabien DUHAMEL",INDIVIDU,292,51.68,63.06
62007,"M. Alain BARTIER",INDIVIDU,289,51.15,62.41
62007,"M. Jérémy CABUZEL",INDIVIDU,288,50.97,62.20
62007,"Mme Ingrid BLANC",INDIVIDU,287,50.79,61.98
62007,"M. Damien FILBIEN",INDIVIDU,283,50.08,61.12
62007,"M. Guillaume DESBONNET",INDIVIDU,283,50.08,61.12
62007,"M. Jean-Pierre DELCOUR",INDIVIDU,280,49.55,60.47
62007,"M. Jean-Louis MASCLEF",INDIVIDU,276,48.84,59.61
62007,"M. Patrick BOITEL",INDIVIDU,275,48.67,59.39
62007,"M. Amaury VOULMINOST",INDIVIDU,187,33.09,40.38
62007,"Mme Stéphanie MANIA",INDIVIDU,186,32.92,40.17
62007,"M. William COMPAGNON",INDIVIDU,176,31.15,38.01
62007,"M. Aurélien DHEDIN",INDIVIDU,169,29.91,36.50
62007,"M. Olivier BREMARD",INDIVIDU,167,29.55,36.06
62007,"Mme Céline PROUILLE",INDIVIDU,166,29.38,35.85
62007,"M. Jean GRABARZ",INDIVIDU,165,29.20,35.63
62007,"M. Vincent DURAND",INDIVIDU,165,29.20,35.63
62007,"Mme Peggy DELORY",INDIVIDU,164,29.02,35.42
62007,"Mme Sabrina RAMPTEAU",INDIVIDU,162,28.67,34.98
62007,"Mme Corinne LECOMPTE",INDIVIDU,160,28.31,34.55
62007,"Mme Aurélie FLAMENT",INDIVIDU,158,27.96,34.12
