code_insee,nom,parti,nb_voix,percent_inscrits,percents_exprimes
42001,"M. René BROSSE",INDIVIDU,149,47.90,84.65
42001,"M. Jean-Pierre BOUT",INDIVIDU,140,45.01,79.54
42001,"Mme Annie GREGOIRE",INDIVIDU,138,44.37,78.40
42001,"M. Sébastien TEYSSIER",INDIVIDU,135,43.40,76.70
42001,"M. Pierre PEAGNO",INDIVIDU,131,42.12,74.43
42001,"Mme Sylvie PEAGNO",INDIVIDU,128,41.15,72.72
42002,"M. Jean-Charles CHAFFAL",INDIVIDU,114,84.44,96.61
42002,"M. Jean-Marie MULTEAU",INDIVIDU,113,83.70,95.76
42002,"M. Jean-Michel LATUILE",INDIVIDU,106,78.51,89.83
42002,"Mme Laurence MASSACRIER",INDIVIDU,104,77.03,88.13
42002,"M. Roger GOUTTEBROZE",INDIVIDU,103,76.29,87.28
42002,"M. Stéphane MURAT",INDIVIDU,103,76.29,87.28
42002,"Mme Jacqueline CHARRETIER",INDIVIDU,102,75.55,86.44
42002,"M. René LAFOND",INDIVIDU,97,71.85,82.20
42002,"M. Alban FONTENILLE",INDIVIDU,96,71.11,81.35
42002,"Mme Michèlle BENOIT",INDIVIDU,93,68.88,78.81
42002,"M. Roland BENOIT",INDIVIDU,83,61.48,70.33
42002,"M. Michel SIMON",INDIVIDU,80,59.25,67.79
42002,"Mme Marion SAYEUX",INDIVIDU,18,13.33,15.25
42003,"Mme Raymonde BRETTE NÉE MAUGE",LDIV,670,44.63,100.00
42004,"Mme Chantal PARDON EPOUSE GARDON",INDIVIDU,108,45.00,54.00
42004,"M. Gilles SENDRA",INDIVIDU,107,44.58,53.50
42004,"M. Georges BERNAT",INDIVIDU,105,43.75,52.50
42004,"Mme Suzanne GAUDARD",INDIVIDU,105,43.75,52.50
42004,"Mme Audrey GUIGON",INDIVIDU,105,43.75,52.50
42004,"M. Jean-Maurice RAMBAUD",INDIVIDU,104,43.33,52.00
42004,"M. Pascal DESGOUTTE",INDIVIDU,102,42.50,51.00
42004,"Mme Josette PRZYBYSZ EPOUSE TEISSEIRE",INDIVIDU,101,42.08,50.50
42004,"Mme Arlette EXTRAT EPOUSE PILON",INDIVIDU,101,42.08,50.50
42004,"M. Olivier COUDOUR",INDIVIDU,100,41.66,50.00
42004,"M. Dominique BERTIQUET",INDIVIDU,99,41.25,49.50
42004,"M. Hervé BOUILLER",INDIVIDU,97,40.41,48.50
42004,"Mme Véronique MALEYSSON EPOUSE GERY",INDIVIDU,95,39.58,47.50
42004,"M. Alain THEVENET",INDIVIDU,94,39.16,47.00
42004,"Mme Armèle CHAVALARD",INDIVIDU,93,38.75,46.50
42004,"Mme Annick BILLARD",INDIVIDU,92,38.33,46.00
42004,"Mme Marion MARCEL",INDIVIDU,92,38.33,46.00
42004,"Mme Marie-Laure LASSAIGNE",INDIVIDU,90,37.50,45.00
42004,"M. Vincent VEILLAS",INDIVIDU,87,36.25,43.50
42004,"M. Yann SAUDET",INDIVIDU,87,36.25,43.50
42004,"M. Jean-Marc GUICHARD",INDIVIDU,83,34.58,41.50
42004,"Mme Nathalie LAMOTTE",INDIVIDU,82,34.16,41.00
42005,"M. Roland JOUVE",LDIV,307,5.11,8.77
42005,"M. Jean-Marc PANGAUD",LDIV,749,12.47,21.40
42005,"M. Sylvain SALLA",LUDI,528,8.79,15.09
42005,"M. Jean-Claude SCHALK",LDIV,1186,19.74,33.89
42005,"Mme Véronique FOUCHECOURT",LUG,393,6.54,11.23
42005,"M. Maurice LEDRAPPIER",LDIV,336,5.59,9.60
42006,"M. Roger VIGNAL",INDIVIDU,211,62.79,87.19
42006,"M. Pierre CARRE",INDIVIDU,211,62.79,87.19
42006,"M. Michel ROMEYER",INDIVIDU,195,58.03,80.57
42006,"M. Roger BOYER",INDIVIDU,191,56.84,78.92
42006,"M. André SUCHET",INDIVIDU,191,56.84,78.92
42006,"Mme Céline CHATAING",INDIVIDU,182,54.16,75.20
42006,"M. Pierre GAGNAIRE",INDIVIDU,180,53.57,74.38
42006,"M. Michel BOURGIN",INDIVIDU,180,53.57,74.38
42006,"Mme Delphine BOUCHUT",INDIVIDU,178,52.97,73.55
42006,"Mme Marie-Hélène GOUTANT-RIVIERE",INDIVIDU,176,52.38,72.72
42006,"Mme Marie MELEY",INDIVIDU,158,47.02,65.28
42007,"Mme Catherine TOURNESAC",INDIVIDU,112,71.33,99.11
