code_insee,nom,parti,nb_voix,percent_inscrits,percents_exprimes
83001,"M. Nello BROGLIO",LDVG,844,39.36,100.00
83002,"Mme Claudine BARTIAUX",INDIVIDU,153,67.40,81.38
83002,"M. David BAGARRY",INDIVIDU,149,65.63,79.25
83002,"Mme Valerie HEBRARD",INDIVIDU,147,64.75,78.19
83002,"M. Patrice GARRON",INDIVIDU,146,64.31,77.65
83002,"M. André BASCOUL",INDIVIDU,146,64.31,77.65
83002,"Mme Katia TROIN",INDIVIDU,141,62.11,75.00
83002,"M. Jean-Pierre BAGARRE",INDIVIDU,140,61.67,74.46
83002,"M. Gérard LACROIX",INDIVIDU,140,61.67,74.46
83002,"M. Charles-Antoine MORDELET",INDIVIDU,140,61.67,74.46
83002,"Mme Colette GRADASSI",INDIVIDU,138,60.79,73.40
83002,"Mme Muriel MALON-THIEFIN",INDIVIDU,136,59.91,72.34
83002,"M. Marc DOUSSIERE",INDIVIDU,67,29.51,35.63
83003,"M. Roger MALAMAIRE",INDIVIDU,543,64.64,95.43
83003,"M. Alain POILPRE",INDIVIDU,538,64.04,94.55
83003,"M. Roland NARDELLI",INDIVIDU,531,63.21,93.32
83003,"Mme Aude ABIME",INDIVIDU,527,62.73,92.61
83003,"Mme Nadine MARION",INDIVIDU,526,62.61,92.44
83003,"M. Siegfried JAEGER",INDIVIDU,524,62.38,92.09
83003,"Mme Laurence COLLADO",INDIVIDU,524,62.38,92.09
83003,"M. Bertrand STELZ",INDIVIDU,522,62.14,91.73
83003,"M. Hugues MARTIN",INDIVIDU,521,62.02,91.56
83003,"Mme Virginie MICHEL",INDIVIDU,517,61.54,90.86
83003,"M. Raymond BORIO",INDIVIDU,517,61.54,90.86
83003,"Mme Nathalie FORESTIER",INDIVIDU,516,61.42,90.68
83003,"Mme Maylis COSTAMAGNO",INDIVIDU,514,61.19,90.33
83003,"M. Fabien MICHEL",INDIVIDU,499,59.40,87.69
83003,"Mme Nathalie PEREZ LEROUX",INDIVIDU,497,59.16,87.34
83004,"M. Guy LANGUILLAT",LDVD,942,17.34,28.20
83004,"M. Alain PARLANTI",LDVG,2398,44.14,71.79
83005,"M. Jean-Marie GARRON",INDIVIDU,163,49.24,54.88
83005,"M. Daniel MESSAGER",INDIVIDU,163,49.24,54.88
83005,"M. Michel MARGUET",INDIVIDU,163,49.24,54.88
83005,"M. Daniel ROUVIER",INDIVIDU,160,48.33,53.87
83005,"M. Serge CONSTANS",INDIVIDU,160,48.33,53.87
83005,"M. Joaquim DA CUNHA",INDIVIDU,159,48.03,53.53
83005,"M. Jacques AVANIAN",INDIVIDU,157,47.43,52.86
83005,"Mme Maria-Teresa LIOTARDO",INDIVIDU,155,46.82,52.18
83005,"M. Patrick MANCIOT",INDIVIDU,155,46.82,52.18
83005,"M. Thierry CAURE",INDIVIDU,154,46.52,51.85
83005,"Mme Patricia GARRON",INDIVIDU,151,45.61,50.84
83005,"M. Olivier BIANCHI",INDIVIDU,144,43.50,48.48
83005,"M. Dominique FICHTEN",INDIVIDU,142,42.90,47.81
83005,"M. Yves AILLAUD",INDIVIDU,138,41.69,46.46
83005,"M. Mathias CONSTANS",INDIVIDU,138,41.69,46.46
83005,"Mme Roseline CINCIONE",INDIVIDU,138,41.69,46.46
83005,"Mme Sonia AUTRAN",INDIVIDU,138,41.69,46.46
83005,"Mme Fabienne VAN LAARHOVEN",INDIVIDU,137,41.38,46.12
83005,"M. Fabien AILLAUD",INDIVIDU,136,41.08,45.79
83005,"M. Léon RIPOCHE",INDIVIDU,135,40.78,45.45
83005,"Mme Catherine BOULINEAU",INDIVIDU,132,39.87,44.44
83005,"Mme Anne-Sophie GOSSART",INDIVIDU,130,39.27,43.77
83006,"M. Christian VIANO",INDIVIDU,138,56.79,68.65
83006,"M. Bernard DANIEL",INDIVIDU,132,54.32,65.67
83006,"M. Olivier SIMON",INDIVIDU,131,53.90,65.17
83006,"Mme Nathalie METZ",INDIVIDU,129,53.08,64.17
83006,"M. André BREMOND",INDIVIDU,125,51.44,62.18
83006,"Mme Hélène PANTAT",INDIVIDU,125,51.44,62.18
83006,"Mme Pascale SOUQUE",INDIVIDU,124,51.02,61.69
83006,"Mme Laurence MATHIEU",INDIVIDU,123,50.61,61.19
83006,"M. Jean-Louis ORLANDINI",INDIVIDU,123,50.61,61.19
83006,"M. Gabriel MAGNE",INDIVIDU,122,50.20,60.69
83006,"M. Guy PEYRON",INDIVIDU,121,49.79,60.19
83006,"Mme Martine RAPASTELLI",INDIVIDU,77,31.68,38.30
83006,"M. Pierre CAMBOT",INDIVIDU,76,31.27,37.81
83006,"Mme Corinne PIERRE",INDIVIDU,74,30.45,36.81
83006,"M. Sébastien PIERRE",INDIVIDU,74,30.45,36.81
83006,"Mme Sabine MARTINEZ",INDIVIDU,73,30.04,36.31
83006,"M. Jean-Pierre LARGILLIERE",INDIVIDU,72,29.62,35.82
83006,"Mme Mauricette LEGRAND",INDIVIDU,72,29.62,35.82
83006,"M. Franck GANDON",INDIVIDU,71,29.21,35.32
83006,"M. Manuel MARTINEZ",INDIVIDU,69,28.39,34.32
83006,"Mme Genevieve GANDON",INDIVIDU,69,28.39,34.32
83007,"M. Antoine FAURE",LDVD,663,38.93,100.00
83008,"M. Michel TOSAN",LSOC,839,42.16,59.88
